ID,SMILES,P_act,STRENGTH,P_tox_0,P_tox_1,P_tox_2
T13739,CC(C)=CC(=O)OC(C)(C)C1Cc2cc3ccc(=O)oc3cc2O1,0.544116,0.15299237,0.38163322,0.07695585,0.5414109
T15812,C[C@H](N)C(=O)N[C@@]1(C(=O)O)C[C@@H](Sc2nnc[nH]2)[C@H]2[C@H](C(=O)O)[C@H]21.N.O,0.6487281,0.10589712,0.25619978,0.041123364,0.70267683
T16109,Cc1cc(Cl)ccc1OCCNC(=O)c1cccs1,0.7962086,0.16714075,0.30839598,0.13245039,0.5591537
T16515,O=C(Nc1ccccc1)N1CCC(Cc2cnc3ccccc3c2)CC1,0.8995839,0.31226075,0.3244732,0.25190848,0.4236183
T17072,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,0.5901306,0.12696114,0.3175771,0.04052176,0.64190114
TN5225,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.41449606,0.12956482,0.58872086,0.015949886,0.39532927
T20608,O=C(c1ccccc1)c1cccnc1,0.7291616,0.14053993,0.22314455,0.07463953,0.70221597
T20633,CCNc1nc(Cl)nc(N(CC)CC)n1,0.8250268,0.07267838,0.045645624,0.0501519,0.90420246
T20713,N#CCNC(=O)c1cnccc1C(F)(F)F,0.7627356,0.20836681,0.3198929,0.18946254,0.49064457
T20719,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.7429701,0.22439177,0.4301844,0.1443114,0.42550415
T22761,Br.CCSC(=N)N,0.7392334,0.06997851,0.065093935,0.015953975,0.91895205
T23005,CC1(C)CCC(C)(C)c2cc(C3(c4ccc5cc(C(=O)O)ccc5c4)SCCS3)ccc21,0.7938969,0.1849343,0.31783938,0.057431433,0.62472916
T23106,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0.5200282,0.23954949,0.5764183,0.083567575,0.34001413
T23285,COc1ccc2cccc(N3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2c1.Cl,0.7289543,0.2243033,0.26717743,0.09497152,0.63785106
T19922,N[C@@H](Cc1cccc(O)c1)C(=O)O,0.5538558,0.087594606,0.31963775,0.014620079,0.6657422
T20383,CC(=O)OCCC1=CCC2CC1C2(C)C,0.4815335,0.071503714,0.23662917,0.008883834,0.75448704
T23602,O=C1C2CN(Cc3ccc(Cl)cc3)CCN2C(=O)N1OC(=O)N1CCOc2ccccc21,0.7269331,0.17499292,0.30173692,0.08069199,0.61757106
T24327,O=C(O)CSC(CCCc1ccccc1)c1ccc(OCc2ccc3ccccc3n2)cc1,0.7735101,0.27322546,0.5347076,0.10687213,0.35842022
T25253,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]4c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,0.6730112,0.10205873,0.40064234,0.08097716,0.5183805
T26524,CC(CCC(=O)[O-])(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1.[Na+],0.7279695,0.26674995,0.5035255,0.09246365,0.4040109
T28509,Cc1nc(-c2ccccn2)nc(NCCNc2cccc(C(F)(F)F)n2)c1Cl,0.9281394,0.24841456,0.34347096,0.20368847,0.45284057
T28543,C=CCNC(=S)NN=Cc1ccc(OC)c(Cn2cc([N+](=O)[O-])cn2)c1,0.77188003,0.26826364,0.37329894,0.21636944,0.41033158
T31425,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0.9393045,0.07304001,0.01713462,0.0054544383,0.97741085
T32613,Cl.Cl.Oc1cccc(Nc2ccnc3cc(-c4cccc(CN5CCOCC5)c4)sc23)c1,0.8452594,0.1902322,0.24314755,0.1066591,0.65019333
T35045,Nc1c2c(nc3ccccc13)CCCC2O,0.7756994,0.18908693,0.2573946,0.11284819,0.6297572
T39573,COc1ncc(N2CCOCC2)cc1S(=O)(=O)Nc1ccnc(-c2ccc(CN3CCN(C(C)C)CC3)cc2F)c1,0.9390975,0.3100408,0.36136162,0.24319203,0.39544633
T40108,O=C(CCc1c(-c2ccc(F)cc2)[nH]c2c(F)cc(F)cc12)N[C@@H]1C(=O)NC[C@H]1O,0.8990829,0.32973352,0.35736677,0.2963313,0.34630197
T40146,O=C(Nc1nc([C@H]2CCCN2c2ccccn2)cs1)c1cccn1Cc1ccncc1,0.91499215,0.26726326,0.43217856,0.20210144,0.36571997
T60107,CCCN1CCO[C@H]2c3cc(O)ccc3CC[C@@H]21.Cl,0.6014124,0.105671845,0.21068731,0.026646443,0.7626662
T41288,CCCC/C=C\CCCCCCCC(=O)O,0.5245481,0.08709213,0.2024506,0.0059335274,0.7916159
T39214L,Cc1nc(C)c(C(=O)Nc2ccc(F)c(-c3nc4ncc(-c5ncccc5C)cn4n3)c2)o1.O=C(O)/C=C/C(=O)O,0.7704923,0.20716271,0.4999526,0.09224511,0.40780225
T60104,COc1c(C)c2c(c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.46074545,0.120264806,0.54134387,0.012843808,0.44581234
T9996,COc1cc(NC(=O)c2ccc3c(c2OC)C=CC(C)(C)O3)ccc1OCCC1CCCCN1,0.89390117,0.24290822,0.30089113,0.19460154,0.5045073
TN7121,C[C@@H]1[C@H](C)[C@@H](c2ccc3c(c2)OCO3)O[C@@H]1c1ccc2c(c1)OCO2,0.62151843,0.10603102,0.32749897,0.070737034,0.601764
T60099,COCCO[C@H]1CC[C@H](NC(=O)c2nc(-n3ccnc3)nc3cc[nH]c23)CC1,0.76606894,0.24453443,0.45994917,0.13027695,0.4097739
T60101,CC1(C(=O)N[C@@H](CCCCCCCC2=CC=C3CCCN=C3N2)C(=O)O)CCOCC1,0.48187658,0.18051395,0.42795146,0.05184217,0.5202064
T37891L,CC(=O)O.CC(C)C[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C,0.4783979,0.28252462,0.557889,0.022848058,0.41926295
T40023,O=C(O)CCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.52842915,0.15240416,0.36282507,0.032060344,0.60511464
T60096,N#CCCN(C(=O)CCl)c1ccc2c(c1)OCCO2,0.7625803,0.14328744,0.21577537,0.15566115,0.62856346
T60106,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C1=O,0.6313668,0.09945757,0.22552969,0.035854053,0.7386163
T9806,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,0.8390662,0.30599067,0.3391124,0.14385805,0.5170295
TN7133,CC1=C(O)C(=O)CO1,0.69401634,0.020277394,0.03410637,0.0017685405,0.96412504
T22231,Nc1ncnc2c1ncn2[C@@H](C=O)O[C@H](C=O)CO,0.70515054,0.10468008,0.22674093,0.08920797,0.6840511
T9707,CC(C)N=C(N)c1ccc2nc(-c3ccc(OCc4cccc(COc5ccc(-c6nc7ccc(C(N)=NC(C)C)cc7[nH]6)cc5)c4F)cc3)[nH]c2c1,0.93796635,0.26213536,0.3347112,0.24228436,0.42300442
T10061,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.90909386,0.37716606,0.4822235,0.18724357,0.33053297
T10191L,O=C(O)c1cc(O)c2ccc(Cl)cc2n1,0.8735773,0.12031955,0.18738885,0.03762563,0.7749855
T10674,Cc1cc(N2CCOCC2)nc(C)c1NC(=O)OCc1ccccc1,0.7179174,0.116060324,0.25946853,0.054264117,0.6862673
T10691,O=C(O)CN1C(=O)C2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,0.7353856,0.13420606,0.31388053,0.035880264,0.6502392
T10705,CCCCn1c(=O)sn(CC)c1=O,0.52163005,0.055143207,0.19657218,0.020162364,0.7832654
T10712,Cc1cc(C(=O)N(C)[C@H](CN2CC(O)C2)C(C)C)ccc1F,0.8067603,0.2520785,0.30951223,0.1823079,0.50817984
T10733,CCNC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.77792186,0.15713078,0.24343874,0.23159921,0.524962
T11025,CCOc1nn(-c2ncc(CC)cn2)c(C)c1Oc1ccccc1Br,0.79348165,0.18511893,0.49388704,0.11029761,0.39581543
T11599,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)C[C@H](O)C(=O)O,0.7158579,0.22579695,0.47786382,0.064533904,0.4576023
T12482,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12.Cl,0.7778652,0.23232646,0.26614133,0.10608258,0.6277761
T12504,CC(=O)N1CCCC1(Cc1ccc(S(C)(=O)=O)cc1)C(=O)OCc1ccccc1,0.7577197,0.15662672,0.34388205,0.07767365,0.57844424
T13374,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCN(CCNC(=O)c3ccc(F)cc3)C1)CC2,0.8552283,0.2726522,0.43078825,0.15687849,0.4123333
T13511,Nc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,0.46316963,0.07537984,0.3171101,0.021699969,0.66119
T14283,O=C(OCOC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)OCOC(=O)OC1CCOCC1)OC1CCOCC1,0.49828097,0.09327587,0.3196749,0.008828263,0.6714968
T15575,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,0.75238186,0.117762245,0.4121305,0.03932695,0.5485425
T16687,CCOC(=O)c1cnn(-c2ccc(NC(=O)C(Cl)=C(Cl)Cl)cc2)c1C(F)(F)F,0.8706422,0.24713744,0.30796304,0.23805438,0.45398265
T16909,[2H]C([2H])([2H])NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.654036,0.113954395,0.70365715,0.0060643475,0.2902785
T17252,COc1ccccc1[C@H](c1cccc2ccccc12)[C@@](C)(C#N)C(=O)N1CCC(c2cccc(C(F)(F)F)c2)CC1,0.8997979,0.3086203,0.36771438,0.29014164,0.34214395
T17255,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCCCc2ccccc2)c1,0.81169355,0.25440946,0.39865574,0.13791946,0.46342486
T19152,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1O,0.53278214,0.061804805,0.26359674,0.012429301,0.72397393
T19749,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,0.842977,0.11573707,0.15192413,0.08760846,0.76046735
T22492,Cl.c1ccc2oc(C3=NCCN3)cc2c1,0.83068454,0.09732289,0.059325423,0.014979261,0.92569536
T22835,O=C(O)/C=C\C(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)/C=C\C(=O)O)cc3)c2)cc1,0.59823936,0.088747226,0.37153402,0.020774202,0.6076918
T24626,COc1nc(N(C)C)ccc1-c1cc2c(C(=O)O)c[nH]c2cc1Cl,0.8233944,0.19382343,0.2864989,0.1052837,0.60821736
T25266,Oc1ccc(Cl)cc1Cc1ccccc1,0.72003216,0.09864771,0.20923479,0.030799275,0.7599659
T27704,CC(=O)c1cccc(-c2cnc3ccc(NCC4CC4)nn23)c1,0.93947846,0.38003677,0.21409199,0.48866436,0.2972436
T30855,COc1cccc(-c2cn(-c3ccc(CCN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1,0.9588867,0.322181,0.202633,0.35470733,0.44265968
T34398,CC(=O)O[C@@H]1C[C@@H](C)[C@](O)(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)[C@H]12,0.50171137,0.08974494,0.39812055,0.019002816,0.58287656
T35332,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1.Cl.Cl,0.7100701,0.31126747,0.28912306,0.31923485,0.39164206
T35341,Cl.Cl.Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,0.78264344,0.31103283,0.32238615,0.20414037,0.47347352
T36957,CC1=CC(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,0.6389712,0.124107786,0.34767947,0.10250888,0.5498117
T38022,Oc1c(Br)cccc1Br,0.53398716,0.114655934,0.25961328,0.028199911,0.7121868
T38622,O=C(O)c1csc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)n1,0.8389019,0.19886363,0.39809427,0.098528564,0.5033772
T39752,Cn1cc(-c2ccc(N(C(=O)NCc3ccccc3)[C@H]3CC[C@H](Nc4ccc(C#N)cn4)CC3)cc2)ccc1=O,0.9564209,0.36634746,0.2627292,0.47757468,0.25969613
T39979,O=C1Nc2c(C(F)(F)F)cccc2[C@]1(c1ccc(O)cc1)c1ccc(OC(F)(F)F)cc1,0.6528099,0.13404192,0.38503674,0.07616418,0.53879905
TJS0487,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,0.53067505,0.08624862,0.39601716,0.047453236,0.5565296
TN6640,O=C1NCCc2c1[nH]c1ccccc21,0.7539022,0.1766243,0.20246072,0.081715435,0.7158238
TN6982,CCOC(=O)c1ccccc1C(=O)OCC,0.5691173,0.034698255,0.09375834,0.0033055553,0.9029361
T21666,Cl.N#Cc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,0.6464985,0.2196985,0.30746618,0.09584354,0.59669036
T21782,Cl.NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,0.6401874,0.12005165,0.25196934,0.03900215,0.7090285
T21792,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21.O=C(O)/C=C\C(=O)O,0.5588022,0.11761871,0.3171062,0.031249939,0.6516439
T21915,O=C(O)/C=C/c1cc(Br)c(Br)c(Br)c1Br,0.59407425,0.118107475,0.35234514,0.022756947,0.62489796
T22009,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccco3)cc(OC)c21,0.8509841,0.2694297,0.47205064,0.15466464,0.37328473
T3511,COc1ccc(OC)c(-c2cc(=O)[nH]c(=S)n2CC(N)=O)c1,0.7018015,0.1630313,0.40426323,0.097551435,0.49818528
T60085,CC(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,0.5074596,0.35970873,0.55729735,0.14384995,0.29885268
T60105,COc1cc2ncnc(N3CCCN(S(N)(=O)=O)CC3)c2cc1OC.Cl,0.66368395,0.17693911,0.32605743,0.10270721,0.5712354
T60109,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12,0.83323246,0.21985002,0.3022937,0.17693205,0.5207742
T8414,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,0.82072157,0.23563161,0.34113932,0.13632655,0.52253413
T8884,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,0.9713009,0.31121993,0.20915674,0.3453251,0.4455181
T9275,Cc1cccc(N(C)C(=O)[C@@H]2[C@H](O)CCN2c2nc(C)cc(C(F)(F)F)c2C#N)c1,0.86047983,0.27182242,0.43219498,0.20787145,0.35993356
T9653,C[C@@H](Cn1c(=O)nc(Nc2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,0.8602135,0.22193676,0.40392473,0.09024461,0.50583065
T9712,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)n[nH]2)n(C)n1,0.7441339,0.2259007,0.42716908,0.120313294,0.45251763
T9856,Fc1ccc(-c2cnc(Nc3ccccc3)o2)cc1,0.8534522,0.113677524,0.29823837,0.07007742,0.6316843
T9871,CC1C(=O)N=C2Nc3cccc(Cl)c3CN21,0.667421,0.17449023,0.2764463,0.09384367,0.62970996
TN7160,c1ccc2c(-c3c[nH]c4ccccc34)c[nH]c2c1,0.8318936,0.16274592,0.122530684,0.04014081,0.8373285
TN7161,O=C1NC(=O)C(Br)=C1Br,0.90616864,0.12781112,0.06933717,0.16493008,0.76573277
TN7162,O=C(O)c1cccc(Br)c1,0.49847457,0.08760678,0.27685827,0.0086477045,0.7144941
TN7163,COC(=O)c1cc(Br)c[nH]1,0.47079656,0.09750732,0.3936315,0.017171646,0.58919686
TN7164,Brc1ccc2c(c1)[nH]c1cc(Br)ccc12,0.79337966,0.22820236,0.37537634,0.13351579,0.49110782
TN7165,Brc1ccc2[nH]c3ccc(Br)cc3c2c1,0.7795683,0.22661416,0.3746824,0.13823995,0.48707765
TN7166,Oc1c(Br)cc(Br)cc1Br,0.49799973,0.12897496,0.33540955,0.037782095,0.62680835
TN7167,Brc1nc(Br)c(Br)[nH]1,0.5160056,0.23086213,0.42777112,0.17277512,0.39945373
TN7168,CC(=O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.42129174,0.10954927,0.23355648,0.068642996,0.6978005
TN7169,O=[N+]([O-])c1cc(CO)ccc1O,0.66091454,0.0838499,0.1614785,0.03276497,0.8057565
TN7170,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.53598064,0.033786673,0.052354928,0.00033005152,0.94731504
TN7171,Oc1c(Br)c(O)c(Br)c(O)c1Br,0.55521494,0.06772699,0.18043053,0.020557359,0.7990121
TN7172,O=C(O)c1cc(Br)c(Br)[nH]1,0.4939176,0.12640125,0.36980563,0.017411547,0.61278284
TN7173,COC(=O)c1c[nH]c2ccc(Br)cc12,0.59684706,0.15476482,0.44435588,0.044486202,0.51115793
TN7174,COC(=O)c1ccc(Br)[nH]1,0.47802508,0.11502715,0.4258976,0.020111714,0.5539907
TN7175,Ic1ccc2[nH]c3ccc(I)cc3c2c1,0.86753887,0.15624544,0.13115954,0.050170783,0.8186696
TN7176,Cc1nn(C)c(C)c1C(=O)O,0.51211625,0.027133701,0.12243143,0.0028616695,0.8747069
TN7177,O=C(O)c1c[nH]c2cc(Br)ccc12,0.62933904,0.15933983,0.39346677,0.031652715,0.5748805
TN7178,Nc1cc(O)cc(C(=O)O)c1,0.6932402,0.065764554,0.14408283,0.010467801,0.8454494
TN7179,C1SSCSSS1,0.6898194,0.0013607497,0.0042255935,3.387549e-05,0.99574065
TN7180,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1,0.9074199,0.28256384,0.26562715,0.22977318,0.50459963
TN7181,CCCCCCCCCCCCCC(C)=O,0.37618193,0.08222886,0.1621932,0.031897135,0.80590963
TN7182,CCCCCCCCCCCCCCCCOCC(O)CO,0.53548336,0.046960235,0.097681195,0.0043922523,0.89792657
TN7183,COC(=O)Cc1c[nH]c2cc(Br)ccc12,0.55334556,0.12115096,0.41517505,0.015139047,0.56968594
TN7184,O=Cc1c[nH]c2cc(Br)c(Br)cc12,0.59251016,0.23008229,0.46909508,0.15163311,0.3792718
TN7185,N#Cc1c[nH]c2[nH]c(N)nc(=O)c12,0.76891196,0.13103996,0.11973674,0.04664321,0.8336201
TN7186,COC(=O)c1c[nH]c2cc(Br)ccc12,0.60746235,0.16003515,0.45626396,0.04950049,0.49423558
TN7187,Oc1cc(O)c(Br)c(O)c1Br,0.5870792,0.07987024,0.23402669,0.030430961,0.73554236
TN7188,Oc1cc(O)c(Br)c(O)c1,0.7037483,0.07391081,0.23029219,0.03740674,0.7323011
TN7189,Brc1cc(Br)c2cc[nH]c2c1,0.6739437,0.24241763,0.40838867,0.12875703,0.46285433
TN7190,COc1ccc(CC#N)cc1Br,0.68359625,0.1607646,0.38987413,0.11034978,0.49977604
TN7191,Nc1ncnc2[nH]cc(Br)c12,0.8006787,0.18365379,0.25428054,0.10963679,0.63608265
TN7192,O=c1[nH]c(=O)c2ccc(Br)cc2[nH]1,0.72258055,0.14384963,0.30440646,0.044437822,0.6511557
TN7193,Nc1c(-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1,0.82518953,0.107150406,0.0822274,0.019448798,0.89832383
TN7194,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.46719393,0.10970762,0.4163056,0.016688975,0.56700546
TN7195,C1CCC2=NCCCN2CC1,0.37934515,0.07985002,0.22464412,0.05766655,0.71768934
TN7198,N#CCc1c[nH]c2cc(Br)ccc12,0.80898577,0.2690403,0.38217387,0.20483117,0.41299495
TN7200,Clc1c[nH]c2ccccc12,0.76962405,0.11728982,0.09369339,0.02233368,0.88397294
TN7202,Clc1c[nH]c2cc(Br)ccc12,0.71426755,0.21388082,0.37668467,0.11879325,0.5045221
TN7203,Cc1cccc2c1[nH]c1ccccc12,0.8680997,0.15050443,0.13311204,0.051525645,0.8153623
TN7204,Oc1cc(O)c(Cl)c(O)c1,0.81467813,0.06891833,0.1298664,0.030687213,0.8394464
TN7206,O=C(O)c1ccc(Br)[nH]1,0.49242502,0.10894718,0.38540205,0.013786396,0.60081154
TN7207,CCOC(=O)c1c[nH]c2cc(Br)ccc12,0.602348,0.16250496,0.451949,0.064411804,0.48363915
T15788,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.7833864,0.11372336,0.36138228,0.04783383,0.5907839
T13632,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,0.462174,0.07647763,0.17009996,0.01199214,0.817908
T14880,Nc1ccc(C=Cc2cccc(C(=O)O)n2)cc1,0.71971464,0.12318612,0.2483515,0.033175368,0.71847314
T13169,CCCCc1nc2cc(-c3cccnc3)c(C)nc2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.9728372,0.3613829,0.2536441,0.41273043,0.3336255
T14502,Cc1cc2c(cc1N1C(=O)c3cccc4c(CCCO)ccc(c34)C1=O)n(C)c(=O)n2C,0.85928655,0.35473382,0.2142777,0.4593242,0.32639807
T26972,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,0.48357603,0.10645067,0.36156842,0.05426232,0.58416927
T15465,Cn1c(=O)n(CCCO)c(=O)c2c1nc(Oc1cccc(Cl)c1)n2Cc1ccc(Cl)cc1,0.85126024,0.20958182,0.3588844,0.1030551,0.5380605
T10939L,N[C@@H](CCSC[C@H](N)C(=O)O)C(=O)O,0.5953208,0.07789487,0.20927593,0.009876496,0.7808475
T23370,CC1CC(C)CN(CCC(=O)Nc2ccc(Br)cc2)C1.Cl,0.509784,0.22715193,0.3772103,0.094797306,0.5279924
T23446,O=C(NO)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1,0.9207116,0.37719038,0.2793314,0.41142187,0.30924678
T15820,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(CCNS(C)(=O)=O)cc2)cc1,0.9032029,0.38557103,0.26466224,0.37783417,0.35750356
T17266,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0.79063606,0.16502827,0.265732,0.13242137,0.6018466
T14946,CC(C)(C)c1cc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1,0.59174436,0.15532947,0.33005872,0.03498354,0.63495773
T15266,C[n+]1ccc(/C=C/c2c[nH]c3ccccc23)cc1.[I-],0.724344,0.1852705,0.17171782,0.054911517,0.7733706
T12814,C[C@@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,0.5480096,0.16595979,0.46688342,0.056602698,0.4765139
T23209,O=C(NCc1ccccc1)c1ccc2c(=O)n(-c3cccc(C(F)(F)F)c3)c(=S)[nH]c2c1,0.8456681,0.24781488,0.5187982,0.15799369,0.32320815
T23444,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,0.77847445,0.2527792,0.44807565,0.19087517,0.3610492
T23470,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC.Cl,0.5637431,0.16579376,0.3178221,0.0454618,0.6367161
T23321,COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,0.7195998,0.20125504,0.4481755,0.08911259,0.46271187
T11131,CN(C)c1ccc(C(=O)N2CCc3cc(C(=O)NCC(O)CN4CCc5ccccc5C4)ccc3C2)cc1,0.8918993,0.2936906,0.31103215,0.20612192,0.48284587
T23253,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O.Cl,0.6217594,0.19226265,0.38246703,0.05151119,0.56602174
T23471,N#CC(c1ccccc1)(c1ccccc1)c1ccccc1Cl,0.67558444,0.11500878,0.19197837,0.04809716,0.7599245
T13246,Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)nc1-c1ccc(C(F)(F)F)cc1,0.9492974,0.26946065,0.2295469,0.32041967,0.4500335
T15759,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,0.7977726,0.15145451,0.34249792,0.041646518,0.6158556
T12424,C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1,0.85470325,0.39073515,0.3882267,0.30353296,0.30824035
T38344,O=C(Oc1nsnc1N1CCCCC1)N1CCOCC1,0.5598083,0.06288027,0.28156134,0.03405092,0.68438774
T10159,NC(=O)c1ccn2c1CSC2c1cccnc1,0.730978,0.1374643,0.31503886,0.06894638,0.6160148
T10170,Clc1ccccc1CN1CCN(c2cccc3[nH]ccc23)CC1,0.8410218,0.24874206,0.28280914,0.12673703,0.5904538
T10991,COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1-c1ccccc1N=O,0.56911933,0.13898106,0.3405568,0.044234924,0.61520827
T11199,Nc1c(C(=O)N[C@@H]2CCCc3c(OCc4ccccc4)cccc32)[nH]c(=O)[nH]c1=O,0.86674726,0.2797841,0.4776436,0.17657094,0.3457855
T11092,O=C1c2ccccc2C(=O)c2nc(-c3ccccc3)c(-c3ccccc3)nc21,0.8991542,0.15089014,0.09222591,0.044646062,0.86312807
T12249,O=C(NC1CCCC1)c1cccc(C(c2ccccc2O)N2CCN(c3cccc(Cl)c3Cl)CC2)c1,0.85652876,0.2766901,0.38675013,0.21000321,0.4032466
T10980,CCCCCC1CC1CC1CC1CCCCCCCC(=O)OC,0.47096214,0.0541421,0.10843817,0.0032132973,0.88834846
T60112,CCOC(=O)CC[C@H](N)C(=O)OCC.Cl,0.63170123,0.035085715,0.07418934,0.0011219094,0.92468876
TN7209,O=C1C=C(Br)C(=O)N1,0.8589998,0.14376175,0.095265515,0.15509537,0.74963903
TN7136,Cc1cccc2c(C=O)cn(C)c12,0.70848626,0.13856179,0.28871208,0.06659776,0.64469016
TN7137,CC(C)COc1ccccc1N,0.6306366,0.12094405,0.16536143,0.053413946,0.7812247
