Rank,ID,SMILES,Score
240,T207098,Cc1ccc2ccccc2c1C,0.6128
241,TNU1089,O=C1CCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,0.6128
242,TN9600,Nc1ccc2c3c(cccc13)-c1ccccc1-2,0.6123
243,T1079,Cc1ncc([N+](=O)[O-])n1CCO,0.6118
244,T19071,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.6118
245,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.6113
246,T0008,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],0.6108
247,T60343,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,0.6108
248,T3377,N[C@@H](Cc1ccccc1)C(=O)O,0.6104
249,TN8007,C1CCC2(CCCCO2)OC1,0.6104
250,TN9546,Cc1csc(C(C)C)n1,0.6104
251,TN1927,CCC(=O)c1cc2c(cc1OC)OCO2,0.6104
252,T1349,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,0.6099
253,T0924,CCOC(=O)c1ccc(N)cc1,0.6094
254,T9626,NC1(C(=O)O)CCCC1,0.6094
255,TN9369,Cc1ncsc1C,0.6094
256,TN9185,CCc1ccc(N)cc1,0.6094
257,T8625,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,0.6094
258,T5277,O=C(O)c1ccoc1,0.6089
259,T7442,CC(C)c1ccc(CO)cc1,0.6089
260,T41093,Nc1ccc(C[C@H](N)C(=O)O)cc1,0.6089
261,T206032,COc1ccccc1N,0.6089
262,TN7166,Oc1c(Br)cc(Br)cc1Br,0.6089
263,TN9396,Cc1ccc2ccc(C)cc2c1,0.6084
264,T7440,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.6084
265,T71850,CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1ccc(=O)[nH]c1=O,0.6084
266,T2497,Cc1cccc(C#Cc2ccccc2)n1.Cl,0.6084
267,T1416,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.6084
268,T21170,CCc1cccc(O)c1,0.6079
269,TYD-00519,COc1cc(C=O)cc(OC)c1,0.6079
270,T8274,Cn1cncc1C[C@H](N)C(=O)O,0.6079
271,T1658,C[Se]CCC(N)C(=O)O,0.6074
272,T7540,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.6074
273,T21355,O=C1CCCc2cc(Cl)ccc21,0.6074
274,T7438,COc1cc(O)cc(OC)c1,0.6069
275,T8047,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.6069
276,T5180,Nc1nc2c(ccc3ccccc32)s1,0.6069
277,TN9360,CC(C)(C)c1cccc(O)c1,0.6064
278,T6791,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,0.6064
279,T0589,OC[C@@H](O)[C@H](O)[C@@H](O)CO,0.6055
280,T4772,CC(C)CC(N)C(=O)O,0.6055
281,T203890,CCCC(N)CC(=O)O,0.6050
282,T3O2749,CC(C)C[C@H](N)C(=O)O,0.6050
283,TN9613,c1ccc(CCc2ccccc2)cc1,0.6045
284,T3158L,Cc1nccc2c1[nH]c1ccccc12.Cl,0.6045
285,TN9658,COc1cc(C=O)c(OC)cc1C,0.6045
286,T12929,Cl.O=C(O)c1ncccc1S,0.6045
287,T7988,Cc1ccc(N)c(N)c1,0.6040
288,T3270,NNc1nnc(NN)c2ccccc12.O=S(=O)(O)O,0.6040
289,T18215,COCCOCCOCCOCCOCCOCCOCCBr,0.6040
290,T2172,Nc1ncnc2c1ncn2C1CCCO1,0.6040
291,T32105,CC(C)c1cccc([C@H](C)C2CC2)c1O,0.6040
292,T19393,Cl.N[C@H]1CCSC1=O,0.6040
293,TYD-02845,Nc1c(Cl)ccc2c1CCO2,0.6035
294,T6765,CCC1(c2cnc[nH]2)Cc2ccccc2C1.Cl,0.6035
295,TN9597,N#Cc1nccc2ccccc12,0.6035
296,T37190,C=CC[C@H](N)C(=O)O,0.6030
297,T19392,N[C@@H](CCS)C(=O)O,0.6025
298,TN9626,CC1=NCCS1,0.6025
299,TN9192,COc1cccc2cccnc12,0.6021
300,T1106,CC(=O)NC(Cc1ccccc1)C(=O)O,0.6021
301,T8228,CCOC(=O)C1C(C=C(C)C)C1(C)C,0.6016
302,T3375,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.6016
303,T1889,O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0.6011
304,T0399,COC(=O)c1ccccc1O,0.6011
305,T206056,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.6006
306,T206024,Cc1cccc(C)c1O,0.6001
307,TN9470,Cc1cccc2c1CCC2=O,0.5996
308,T0737,NCCC[C@H](N)C(=O)O,0.5991
309,T16742,Nc1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3[o+]c2c1.[Cl-],0.5991
310,T0614,COc1cc(N)c(Cl)cc1C(=O)O,0.5991
311,T1360,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.5991
312,T2975,COc1cccc(C=O)c1OC,0.5986
313,TN9755,OCCC(O)CO,0.5986
314,T4781,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.5981
315,T0128,C=CC(N)CCC(=O)O,0.5981
316,T0633,O=C(c1ccccc1)c1ccccc1Cl,0.5981
317,T40607,Cc1cc(C)c(O)c(C)c1,0.5981
318,TN9311,CCC(N)CC,0.5977
319,T203869,CCc1ccc(OC)c(OC)c1,0.5977
320,T3622,Cl.O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0.5972
321,T207072,CC/C=C/CC(=O)OC,0.5972
322,T207090,Nc1ccc2c(ccc3ccccc32)c1,0.5972
323,T4632,CCCN(CCC)C(=O)c1ccc(Cl)cc1,0.5967
324,TN9478,CCc1ccccc1-c1ccccc1,0.5962
325,TC0022,c1ccc2c(c1)CN1CCCC1=N2,0.5962
326,T1253,Oc1ccc(Cl)c2c1CCC2,0.5962
327,T84046,CCCC(CCC)C(=O)OCC,0.5952
328,T37514,Cn1c([N+](=O)[O-])cnc1CO,0.5952
329,TN9258,COc1c(C)cc(C)cc1C,0.5947
330,T60951,CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O,0.5942
331,TN3748,NC(=O)C[C@@H](N)C(=O)O,0.5942
332,T36894,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br,0.5942
333,T20129,C#CCC(N)C(=O)O,0.5942
334,T2169,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.5942
335,T4181,Cc1cc(Br)ccc1NC(=O)CCl,0.5942
