ID,SMILES,MolWt
T8184,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,412.70
T8201,CC(C)=CCC/C(C)=C/Cc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](C/C=C(/C)C(=O)O)(C3=O)[C@@]14O2,630.78
T8217,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)O)c(F)c1,451.40
T8222,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,525.61
T8240,CCCCCC/C=C\CCCC(=O)O,198.31
T8241,CCCCCC/C=C\CCCCCCCCC(=O)O,268.44
T8261,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O.O.O.O.O.O,636.66
T8271,CCCCCCCC/C=C\CCCCCCCCC(=O)O,296.49
T8276,CCCCCC/C=C\CCCCCCCC(=O)OC,268.44
T8277,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,624.59
T8299,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)OC)[C@@H](c1ccc(O)c(O)c1)O2,746.67
T8302,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,493.59
T83021,C/C(=N\Nc1nc2ccccc2s1)c1ccncn1,269.33
T8307,C/C=C/C=C/C=C\CC/C=C/C(=O)NCC(C)(C)O,263.38
T8340,Cc1c(C(=O)/C=C/c2ccccc2)[n+](=O)c2ccccc2n1[O-],306.32
T8342,CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1,234.30
T8347,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,695.76
T83542,OC/C=C/c1ccc(O)cc1,150.18
T83625,N#Cc1cccc2c(Br)n[nH]c12,222.04
T83627,Cc1cc(C)c(C#N)c(OCC(=O)N2CCOCC2)n1,275.31
T83632,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)/C(=C(/C)N)C(=O)[C@@]12C,343.34
T83647,CN1CCN(C2=Nc3cscc3/C(=C\C#N)c3cscc32)CC1,340.48
T83648,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,340.48
T83654,CCCCC/C=C\C/C=C\CCCCCCCCC(=O)CCCCCCCC/C=C\C/C=C\CCCCC,526.93
T83655,CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCN(C)C,628.08
T83656,CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCN(C)C,656.14
T83657,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCC(OCCCCCCCC)OCCCCCCCC)COC(=O)OCCCN(CC)CC,852.29
T8369,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,604.13
T8370,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,417.55
T8387,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,519.09
T83966,C/C(=N\NC(=O)c1ccc(O)cc1)c1ccccc1O,270.29
T83967,O=C1NC(=S)S/C1=C\c1cccc([N+](=O)[O-])c1,266.30
T83970,CC(C)OC(=O)[C@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1.O=C(O)/C=C\C(=O)O,756.05
T83975,CC(C(=O)OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)c1cccc(C(=O)c2ccccc2)c1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,843.33
T83992,CC/C=C/CC(=O)OCC,142.20
T83993,C/C=C/C=C/COC(C)=O,140.18
T83995,CC/C=C\CCOC(=O)CC(C)C,184.28
T83996,CCCCC/C=C\CCO,142.24
T83997,CC/C=C\CCCCCO,142.24
T84008,C/C=C(\C)C(=O)OCCCC,156.22
T84012,CCCCC/C=C/C(=O)OC,156.22
T84043,CC/C=C\CCOC(=O)CCC,170.25
T84052,CCCCCC/C=C/CC(=O)O,170.25
T84066,CC/C=C\CCOC(C)OCC,172.27
T84067,CCCCCCCC/C=C/CO,170.30
T84078,C/C=C(\C)C(=O)OCC/C=C\CC,182.26
T84087,CC/C=C\CC/C=C/CO,140.23
T84092,CCCCCCCCC/C=C/CO,184.32
T84093,CCCCCC/C=C\CCCCO,184.32
T8410,CC(C)CN1C(=O)/C(=C/C(=O)O)c2cccc(F)c21,263.27
T84105,CCCCC/C=C/CCC(=O)OCC,198.31
T84159,CCCC/C=C/CCCCCCCCCCO,240.43
T84175,CC/C=C\C/C=C\CCC/C=C/CCOC(C)=O,250.38
T84200,CCCCCC/C=C\CCCCCCCC(=O)OCC,282.47
T84214,CCCCCCCCCCC/C=C/CCCCC(=O)OC,296.50
T84220,C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,290.49
T84236,CCCCCCCC/C=C\CCCCCCCCCCCCO,324.59
T84262,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)OCC(=O)C(C)(C)C)C(C)(C)CCC1,398.59
T84297,CCc1cc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)ccc1OCCN1CCN(CC(=O)Nc2cccc(NC3CCC(=O)NC3=O)c2)[C@H](C)C1,818.92
T8430,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,450.55
T84312,N#C[Se]Cc1ccc(C[Se]C#N)cc1,314.11
T8434,Cc1ccc(O)c(/N=N/c2ccccc2)n1,213.24
T84364,C[C@@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,473.40
T84540,COc1ccc(/C=C/c2cc(Cl)cc(Cl)c2)cc1,279.17
T8458,N#Cc1cc2nc([O-])c([O-])nc2cc1[N+](=O)[O-].[Na+].[Na+],276.12
T8461,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,254.24
T84631,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O,308.51
T8464,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CNC/C1=C\c1ccc([N+](=O)[O-])cc1,365.35
T84656,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O,306.49
T8470,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,594.66
T8473,O=C(C#Cc1ccccc1)c1cccc([N+](=O)[O-])c1,251.24
T8475,C=CCN1CCN(c2nc3ccccc3nc2C#N)CC1.O=C(O)C=CC(=O)O,395.42
T8478,N#Cc1ccc(Oc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,431.80
T8484,COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,505.09
T84843,CCCCCC#CC(=O)OC,154.21
T8486,CCC(=O)NC[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)N/C(C)=C\C(=O)c1ccc(C(F)(F)F)cc1,619.68
T8491,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)N[C@H]1CCN(C(=O)N(C)C)C1,439.49
T84916,C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,411.89
T8504,CO[C@H]1CC[C@@H](O[C@H]2C[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)/C=C(\C)C(=O)[C@H](C)C[C@H](C)C(=O)O)O4)O3)O[C@]3(O[C@@H]([C@H]4O[C@@](O)(CO)[C@H](C)C[C@@H]4C)C[C@@H]3C)[C@@H]2C)O[C@@H]1C,867.13
T8511,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#Cc2ccc(C(F)(F)F)cc2)s1,617.52
T8515,O=c1[nH]c(Cc2ccccn2)nc2c1cnn2C1CCOCC1,311.35
T8517,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.35
T8519,CC(=O)O.N=C(N)N/N=C/c1cccc(Cl)c1Cl,291.14
T8523,COc1ccc(/N=N/c2c(N)n[nH]c2N)cc1,232.25
T85282,CCCCCCCCCCC/C=C/CCCCC(=O)O,282.47
T8529,CC1(C)CCS(=O)c2ccc(C#Cc3ncc(C(=O)O)cn3)cc21,340.40
T85309,CC(F)(F)c1ncc(C(=O)N[C@H](/C=C/S(C)(=O)=O)C2CC2)c(Oc2ccccc2)n1,437.47
T85310,N#Cc1cccc(CN2CCc3ncn(Cc4ccc(Cl)cc4)c(=O)c3C2)c1,390.87
T85314,CCC/C=C/CCCCCCCOC(C)=O,226.36
T85315,CCC/C=C\CCCCCCCO,184.32
T85316,COc1cc(/C=C2/C(C)=C(CC(=O)NCc3ccco3)c3cc(F)ccc32)cc(OC)c1O,449.48
T85321,Nc1cc(F)ccc1NC(=O)/C=C/c1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,634.69
T85329,CC(=O)/C=N/c1c(NC[C@H](O)[C@H](O)[C@H](O)CO)[nH]c(=O)[nH]c1=O,330.30
T8533,N#CC(c1ccc(F)cc1)c1cccc(C(F)(F)F)n1,280.22
T85336,CCCCN(CCCC)c1ccc(/C=C/c2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1.[Br-].[Br-],611.55
T8534,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,236.23
T85345,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,442.49
T85349,CCCCCCCCCCC/C(=N\O)c1cc(C)ccc1O,305.46
T8543,COc1ccc(S(=O)(=O)Nc2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1.Cl,493.46
T85547,Cc1ncsc1-c1ccc([C@H](CO)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)n2cc(OCCCCN3CCCN(c4nccc(-c5noc([C@@]6(C)CCCc7sc(N)c(C#N)c76)n5)n4)[C@@H](C)C3)nn2)cc1,1019.27
T8555,O=C(N/N=C/c1ccc(O)c([N+](=O)[O-])c1)c1cc(O)cc(O)c1,317.26
T85699,CC1=C/C(=N\NC(=O)c2ccncc2)c2c(O)cccc2C1=O,307.31
T8640,N#Cc1cc(Nc2ncc3c(n2)CCCCC3=O)cs1,284.34
T86471,CCOC(=O)NC(=O)/C(C#N)=C/c1ccc(Cl)c(Cl)c1,313.14
T8649,Nc1ccccc1C(=O)/C=C/c1cccc([N+](=O)[O-])c1,268.27
T8657,N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CCCc1ccccc1,339.44
T8661,N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,600.50
T8670,N#Cc1ccccc1C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,412.45
T8684,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C(C)C1,560.61
T87073,Cc1cc(CN(C)C)ccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cc(C#N)nc12,456.53
T8719,N#C/C(=N\Nc1ccc(F)c(Cl)c1)C(=O)c1ccc(Cl)cc1,336.15
T8722,N#CCC(=O)NNC(=S)Nc1ccc(Cl)c(Cl)c1,303.17
T8729,O=C(/C=C/c1ccc2ccccc2c1)c1cccnc1,259.31
T8730,N#Cc1cnc2ccc(-c3c(-c4ccc(F)c(Cl)c4)ncn3CCO)nn12,382.79
T87339,Cc1c(C#Cc2nc(C(N)=O)n(-c3cccnc3)c2C)ccnc1Cl,351.80
T8741,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1cccc(F)c1,293.28
T8751,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,706.08
T87661,CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccc(C#CC3CC3)cc21,441.49
T8775,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,454.53
T8787,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC.Cl,433.98
T87947,O=C(O)CCCCCN1C(=O)/C(=C2\C(=O)N(CC(=O)O)c3ccccc32)SC1=S,434.50
T8796,Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,218.22
T8799,COc1cc(Br)cc(/C=C2/NC(=S)NC2=O)c1O,329.18
T8800,O=C(N/N=C/c1c(O)ccc2ccccc12)c1ccccc1O,306.32
T8815,O=C1CN(/N=C/c2ncc(-c3ccc(Br)cc3)o2)C(=O)N1,349.14
T8827,CCn1c(-c2ccc(Cl)cc2Cl)cs/c1=N/c1ccc(S(N)(=O)=O)cc1,428.37
T88314,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,291.35
T8836,CCN(CC)CC.CC[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,855.09
T8839,COc1ccccc1-n1c(/C=C/c2ccc(O)c(O)c2)nc2ccccc2c1=O,386.41
T88407,CC/C=C\C/C=C\C/C=C\CCCCCCCCO,264.45
T8846,C/C=C(\C)C(=O)OC1[C@H](OC(C)=O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CCC3(C)[C@]1(C)C[C@H]2O,1131.27
T8847,CCO.C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@@](Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F.NCCCC[C@H](N)C(=O)O,739.74
T8848,O=C(/C=C/c1ccc(-c2ccc(Cl)cc2)cc1)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)O,512.01
T8849,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,290.37
T8852,CC(=O)O[C@H]1[C@H](OCCc2ccc(O)c(O)c2)O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,666.63
T8857,COc1ccc(C/C(=C/F)CN)cc1.Cl,231.70
T8862,CC1(NC(=O)c2ccc(C#Cc3cccc(F)c3)cn2)COC1,310.33
T8871,O=c1c2cc(F)ccc2nc(/C=C/c2ccc([N+](=O)[O-])o2)n1-c1ccccc1,377.33
T8876,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1.NC(CO)(CO)CO,676.75
T8879,N#Cc1ccc(C(=O)N(Cc2cccs2)C2CC2)cc1,282.37
T8880,CC(C)CN1C(=O)/C(=C/c2ccc(O)cc2)SC1=S,293.41
T8882,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,453.93
T88834,CNS(=O)(=O)c1cccc(C(=O)N/N=C(\C)c2cc(Cl)ccc2O)c1,381.84
T8903,Cc1ccc(/C=N/c2ccccc2C(=O)Nc2ccccc2)s1,320.42
T8941,CN(C)C(=O)/N=N/C(=O)N(C)C,172.19
T8951,COc1ccccc1C(=O)/C=C/c1ccccc1C(=O)[O][Na],304.28
T8955,Cc1ccsc1C(=O)N/N=C/c1ccc2ccccc2c1O,310.38
T8958,C#CCCCn1cnc(N)c2nc(Sc3ccc(C)cc3C)nc1-2,337.45
T8983,N#Cc1nccnc1S(=O)(=O)c1cccs1,251.29
T8984,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)c2ccc([N+](=O)[O-])c3nonc23)cc1)c1ccccc1,520.59
T8986,C#Cc1ccc(NC(=O)c2cnn3c(C)cc(C)nc23)cc1,290.33
T9000,CC(C)(C)c1ccc(/C(=C/C(=O)N2CCOCC2)c2ccnc(Cl)c2)cc1,384.91
T9014,COc1ccc(-c2cc(C(=O)N/N=C(\C)c3ccc(OC)c(OC)c3)[nH]n2)cc1,394.43
T9025,CO/N=C1\C(=C2\C(=O)Nc3cc(Cl)c(Cl)cc32)Nc2ccccc21,360.20
T9026,O=C1C=Cc2ccccc2/C1=C/NNC(=O)c1ccc(O)cc1,306.32
T9049,Cl.NC(N)=NN=C(/C=C/c1ccc([N+](=O)[O-])o1)/C=C/c1ccc([N+](=O)[O-])o1,396.75
T9053,O=C(/N=c1\sccn1Cc1ccccc1)c1c[nH]c2ncccc12,334.40
T9059,N#Cc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,412.45
T9073,CC(C)(C)OC(=O)c1ccc(NC23CC4CC(CC(C4)C2)C3)c(/N=C\c2cncnc2)c1,432.57
T9078,Cc1cc(NC2CCN(C(=O)OC3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1,497.64
T9095,Cc1ccc(C2CC(=O)NC(SCC(=O)Nc3nccs3)=C2C#N)cc1,384.49
T9099,Cc1cc(/N=N/c2ccc(/N=N/c3ccccc3)cc2)ccc1O,316.36
T9105,COc1cc(C=C(C(=O)/C=C/c2ccc(OC)c(OC)c2)C(=O)/C=C/c2ccc(OC)c(OC)c2)ccc1O,530.57
T9174,NC(N)=N/N=C/c1ccccc1Cl,196.64
T9207,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,400.22
T9223,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1,573.23
T9224,CC1(C)c2cc(N3CCC(N4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,454.57
T9246,Cl.N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(OC4CCNCC4)nc3)C2=S)cc1C(F)(F)F,538.98
T9247,CC(C)c1nc2cc(O)ccc2c(=O)n1-c1ccc(C#N)cc1,305.34
T9249,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C1=O,568.69
T9253,CC(=O)OC[C@H]1O[C@H](C#Cc2ccc3c(c2)C2(CCN(C(C)=O)CC2)c2cc(C#C[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)ccc2-3)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,985.99
T9262,CN(C)c1ccc(/C=C/c2c(F)cccc2Cl)cc1,275.75
T9271,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,373.84
T9275,Cc1cccc(N(C)C(=O)[C@@H]2[C@H](O)CCN2c2nc(C)cc(C(F)(F)F)c2C#N)c1,418.42
T9282,O=C(O)CCCC(=O)N1Cc2ccccc2C#Cc2ccccc21,319.36
T9303,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,600.65
T9306,CC(=O)N1CCN(CCOCc2ccn(-c3ccc(F)c(F)c3)n2)CC1.O=C(O)/C=C\C(=O)O,480.47
T9307,CS(=O)(=O)N1CCN(C(=O)CNC(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC1,420.32
T9308,O.O=S(=O)([O-])c1cc(/N=C/c2ccccc2O)c2c(O)cc(S(=O)(=O)O)cc2c1.[Na+],463.42
T9320,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,372.18
T9325,CO/N=C(\C(=O)O)c1csc(N)n1,201.21
T9351,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,499.53
T9375,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,337.42
T9379,OCC(O)C(O)C1=[O]->[Mg+2]2(<-[O]=C([O-]->2)C(O)C(O)CO)<-[O-]1,294.50
T9389,C#CCOCCOCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,488.49
T9393,CCN1c2cc(-c3nc4ccccc4s3)ccc2N(c2ccccc2)C1/C=C/N(C)c1ccccc1.I,616.57
T9394,COc1cc2c(cc1C(=O)Nc1ccc(C(C)(C)C#N)cc1)CCCCC2,362.47
T9403,C(#Cc1cc(C#Cc2ccncc2)cc(C#Cc2ccncc2)c1)c1ccncc1,381.44
T9406,O=C(/C=C/c1ccccc1)OCCc1ccccc1,252.31
T9423,C#CCCC(=O)NCCc1ccc(O)cc1,217.27
T9434,N#CC(O)c1cccc(Oc2ccccc2)c1,225.25
T9436,N#CC(C#N)N=Nc1ccccc1,170.18
T9445,COCc1ccc(NC(=O)c2c(C#CCN3CCOCC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,474.57
T9449,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,198.14
T9459,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1.O=C(O)/C=C/C(=O)O,530.41
T9512,CCCCC/C=C\C/C=C\CCCCCCCCO,266.47
T9570,N#Cc1ccc(N2C[C@H](N)C[C@H](C(F)(F)F)C2)c2cccnc12,320.32
T9573,CCc1c(C#N)c(SC(C(N)=O)c2ccccc2)nc(N2CCC(N)CC2)c1C#N,420.54
T9575,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)cc2ccccc2c1C#N,424.44
T9582,O=C(O)/C=C\C(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,442.30
T9585,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,455.49
T9588,C=CCOc1ccccc1CCNC(=O)/C=C/c1c[nH]c2c(OC)cccc12,376.46
T9591,Cl.Cl.N=C(N)NN=Cc1cccc(/C=N/NC(=N)N)c1,319.20
T9594,N#Cc1ccc2c(c1)[C@H]1CCCN(C(=O)c3ccc4nc[nH]c4c3)[C@H]1C2,342.40
T9596,CC(=O)O.N=C(N)N/N=C/C=C/c1cccn1-c1ccccc1[N+](=O)[O-],358.36
T9601,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl,529.04
T9612,N#Cc1ccc(Cn2ccc3c4c(N)nc(N)nc4ccc32)cc1,314.35
T9616,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,581.63
T9627,N#Cc1ccc(-c2cccc3ncnn23)cc1,220.23
T9675,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,424.67
T9679,N#Cc1c(NC(=O)c2cnccn2)sc2c1CCCC2,284.34
T9684,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,310.35
T9692,N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,456.50
T9704,C#Cc1ccc2ccc3cccc4ccc1c2c34,226.28
T9716,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,531.89
T9725,COc1ccc(/C=C2\SC(N)=NC2=O)cc1OC,264.31
T9752,CC1(C)NC(=O)c2ccc(-c3c[nH]c4c(C#N)cccc34)nc21,302.34
T9755,Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,388.48
T9764,N#CCc1ccc(-c2cccc3nc(NC(=O)C4CC4)cn23)c(F)c1,334.35
T9769,C[C@H](NS(=O)(=O)c1cc(C(=O)Nc2ccc(F)c(C#N)c2)n(C)c1)C(F)(F)F,418.37
T9826,CN(CCC#N)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,612.04
T9836,C/C(=N\Nc1nc2ccccc2n1C)c1ccccn1,265.32
T9855,N#C[C@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)c(Cl)c2)n1,459.31
T9887,CCOC(=O)c1c(C)nc(-c2cccc(C#N)c2)n1OCc1ccc(C#N)cc1,386.41
T9893,C[C@@H](N)Cc1cc(C#N)c2c(c1)CCN2CCCOC(=O)c1ccccc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,513.55
T9896,COc1ccc2cccc(CC#N)c2c1,197.24
T9938,O=C(CCl)N[C@H](Cc1ccccc1)C(=O)N1C/C(=C\c2ccc(Cl)c(Cl)c2)C(=O)/C(=C/c2ccc(Cl)c(Cl)c2)C1,636.79
T9943,Cc1ccc(/C=C2\CCc3cc(C(=O)O)ccc3C2=O)cc1,292.33
T9963,COc1ccc(S(=O)(=O)N2CCc3cc(/C=C/C(=O)NO)cnc32)cc1,375.41
T9970,CCc1nc(N2CCOCC2)c(C#N)c2c1CCCC2,271.36
T9974,COc1cc(C2C(C#N)=C(N)Oc3cc4c(cc32)OCO4)cc(OC)c1OC,382.37
T9978,O=C(O)c1cc(/C=C/c2ccc(-c3ccccc3)cc2)ccc1O,316.36
T9989,Cc1ccc(C2C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)cc1,330.34
T9990,O=C1Nc2ccc(F)cc2/C1=N/NC(=O)c1ccc(O)cc1,299.26
T9992,COc1ccc(/C=C/C(=O)Nc2nccs2)cc1OC,290.34
TCP2830,CC(=O)OC/C=C(/C)CCC=C(C)C,196.29
TCS1554,CC(=O)/C=C/c1ccccc1,146.19
