name,smiles,max_tc,DrugCLIP_Target,DrugCLIP_Score,active_score,toxicity_score,recommend_score
T201799,Cn1ccc(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,0.166700,AOC3,0.368400,0.302484,0.587668,0.124724
T82361L,COc1cc2cc(C(=O)Oc3ccc4c(N)nccc4c3)c(=O)oc2cc1OC,0.166700,PPARG,0.298600,0.132188,0.728853,0.035842
T71822,CON=CNc1nc2nccc(C(C)Oc3ccc(C(C)(C)C)cc3)n2n1,0.166700,AOC3,0.242300,0.278286,0.605532,0.109775
T13728,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@@]21C,0.166700,NR1H3,0.342300,0.070628,0.874051,0.008895
T14372,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,0.166700,RXRG,0.227400,0.232938,0.631799,0.085768
T85404,O=C(O)c1ccccc1C1c2cc(Cl)c(O)cc2Oc2cc(O)c(Cl)cc21,0.166700,ACACA,0.611800,0.059527,0.834202,0.009869
T29195,Cc1ccc(Cl)cc1N1CCN(CCCCNC(=O)c2ccc3oc(=O)[nH]c3c2)CC1,0.166700,PPARG,0.262000,0.278058,0.671008,0.091479
T60888,N#Cc1cccc(/C=C2\CCC/C(=C\c3cccc(C#N)c3)C2=O)c1,0.166700,XPR1,0.127900,0.128318,0.849051,0.019370
T88667,CCCCCNC(=O)c1c(N)n(Cc2ccc(F)cc2)c2nc3ccccc3nc12,0.166700,GPAM,0.313200,0.280873,0.649195,0.098532
T5467,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,0.165400,THRB,0.305400,0.243815,0.678349,0.078423
T63808,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)CC1(CC1)C2=O,0.165400,NR1H4,0.388400,0.079253,0.672214,0.025978
T9996,COc1cc(NC(=O)c2ccc3c(c2OC)C=CC(C)(C)O3)ccc1OCCC1CCCCN1,0.165300,NR1H4,0.327100,0.217136,0.699109,0.065334
T9754,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,0.165300,AOC3,0.394500,0.381652,0.793578,0.078781
T21319,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,0.165300,PPARG,0.330100,0.183657,0.692842,0.056412
T77901,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](NC(C)=O)CC3,0.165300,SCD,0.412400,0.198842,0.583352,0.082847
T4202,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0.165200,PPARG,0.473100,0.227120,0.601041,0.090612
T16363,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,0.165200,AOC3,0.430900,0.320013,0.662188,0.108104
T13671,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,0.165200,PPARG,0.284900,0.158974,0.488908,0.081250
T16518,Cn1nc(CC(=O)Nc2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)cc2)c2ccccc2c1=O,0.165200,PPARG,0.364300,0.271939,0.626657,0.101527
T16966,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,0.165200,RXRA,0.331800,0.187218,0.588920,0.076961
T10534,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,0.165200,THRSP,0.454600,0.370574,0.822932,0.065617
T40028,Cc1ncsc1-c1ccc([C@@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,0.165200,PPARG,0.324700,0.281075,0.500056,0.140522
T9611,COc1ccc(-c2ocnc2C(=O)NCCCn2cncn2)cc1Cl,0.165200,AOC3,0.271000,0.222881,0.617802,0.085185
T22821,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1,0.165200,AOC3,0.283700,0.218234,0.556299,0.096831
T1461,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.165100,PPARG,0.339100,0.199925,0.596380,0.080694
T2128,CNC(=O)c1ccccc1Oc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br,0.165100,AOC3,0.391400,0.168237,0.620057,0.063921
T3261,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc(=O)c4c([nH]3)CCOC4)CC3CC3)CC2)cc1,0.165100,AOC3,0.486100,0.300714,0.526004,0.142537
T6260,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,0.165100,NR1H4,0.499500,0.229155,0.635525,0.083521
T5199,COC(=O)C1=C(C(=O)OC)[C@@]2([C@@H](Cc3ccc(C)cc3)Nc3ccccc3)C=C[C@@H]1O2,0.165100,THRB,0.249300,0.181339,0.737865,0.047535
T7298,C#CCOc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,0.165100,SCD,0.377400,0.064106,0.517684,0.030919
T12077,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,0.165100,AOC3,0.239500,0.185806,0.551972,0.083246
T8950,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,0.165100,PPARG,0.472900,0.157007,0.643210,0.056019
T9127,Cc1nn(-c2ccccc2)c2sc(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)cc12,0.165100,PPARG,0.288300,0.153529,0.707086,0.044971
T13318,C[C@@H]1CN(c2cccnc2F)C(=O)c2cc(COc3ccc(Cl)cn3)nn21,0.165100,THRSP,0.267600,0.291098,0.570750,0.124954
T12747,c1cc(-c2ncco2)cc(-c2nnc(Nc3ccc4[nH]ncc4c3)s2)c1,0.165100,PPARG,0.587400,0.102506,0.787378,0.021795
T11710,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CN(C3CCN(C)CC3)CC4)n[nH]c2c1,0.165100,PPARD,0.256100,0.349019,0.764973,0.082029
T9999,COc1ccccc1C(=O)Nc1cccc(-c2cn3ccsc3n2)c1,0.165100,PPARG,0.493900,0.152560,0.574986,0.064840
T21777,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,0.165100,GPAM,0.222700,0.324616,0.564403,0.141402
T10201,COc1ccc(Cn2c(C)nc3c(C)nc(Cl)nc32)cc1OC1CCCC1,0.165100,THRSP,0.266100,0.208826,0.603142,0.082874
T9813,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3cnn(C4CCOCC4)c3)nc3[nH]cc(C4CC4)c23)C1,0.165100,GPAM,0.251500,0.344464,0.723532,0.095233
T26339L,COc1cccc2c1ccc1nc3cccc(C(=O)N[C@H](C)CN(C)C)c3nc12,0.165100,ACACA,0.226200,0.219617,0.823811,0.038694
T20743,Cc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,0.165100,RXRA,0.265400,0.280814,0.729997,0.075821
T26326,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1cnc2ccccc2c1,0.165100,PPARG,0.403100,0.300642,0.732903,0.080300
T68035,Nc1c(Cl)cc(-c2nn(C3CCN(CCc4ccccc4)CC3)c(=O)o2)c2c1OCCO2,0.165100,PPARG,0.453600,0.219421,0.612818,0.084956
TMIH-0092,[2H][13C]([2H])([2H])NC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,0.165100,ACACA,0.243000,0.119003,0.255084,0.088647
T0351,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.165000,RXRA,0.363000,0.180842,0.628153,0.067245
T3046,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,0.165000,THRSP,0.397700,0.086442,0.753802,0.021282
T3063,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,0.165000,AOC3,0.418900,0.227253,0.725436,0.062396
T3449,COC(=O)C1=C(C)NC(c2ncc(F)cc2F)=NC1c1ccc(F)cc1Cl,0.165000,GPAM,0.536100,0.095443,0.711241,0.027560
T4258,Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,0.165000,NR1H4,0.322300,0.110306,0.651309,0.038463
T6030,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,0.165000,AOC3,0.397500,0.325761,0.733135,0.086934
T6305,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,0.165000,THRSP,0.272500,0.326477,0.645248,0.115818
T6763,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,0.165000,THRSP,0.304200,0.273225,0.519225,0.131360
T4619,Cc1ccc(C)c(OCCn2cc(C(=O)O)c3ccccc32)c1,0.165000,RXRB,0.479500,0.116475,0.625354,0.043637
T5171,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)[O-])c3C[C@H]2C[C@H]1O,0.165000,AOC3,0.194700,0.039816,0.790760,0.008331
T5699,COc1cc(C2CC(c3ccccc3)=NN2C(N)=S)cc(OC)c1OC,0.165000,NR1H3,0.369100,0.100486,0.644461,0.035727
T14878,Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1,0.165000,PPARG,0.474900,0.186039,0.658172,0.063593
T15635,CN(C(=O)Oc1nsnc1N1CCOCC1)C1CCCCCCC1,0.165000,THRSP,0.119200,0.049503,0.684654,0.015611
T16111,Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@@H]2CCN(C(=O)[C@H](C)N)C[C@H]2C)c2ccccc12,0.165000,GPAM,0.429400,0.302418,0.554091,0.134851
T16975,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,0.165000,PPARD,0.154500,0.324748,0.762419,0.077154
T14033,O=C1OC(COc2ccccc2[N+](=O)[O-])CC1Cc1ccccc1,0.165000,THRSP,0.216400,0.126723,0.709897,0.036763
T13398,CC1=NN(c2ccccc2)C(=O)C1=NNc1ccc(N2CCOCC2)cc1,0.165000,PPARG,0.145100,0.174301,0.784759,0.037517
T13114,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,0.165000,THRSP,0.351800,0.250157,0.527491,0.118201
T21740,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,0.165000,SCD,0.273900,0.273101,0.684212,0.086242
T37069,COC(=O)NCc1cc(/C(C)=N/OCc2cccc(C)n2)ccc1Cl,0.165000,MLXIPL,0.218400,0.099696,0.521376,0.047717
TN3120,COc1c(OC(C)=O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.165000,PPARD,0.343500,0.057940,0.696452,0.017588
T77755,COc1cc(N(C(=O)CCl)c2ccc3c(c2)OCCO3)cc(OC)c1F,0.165000,SCD,0.348600,0.099153,0.751778,0.024612
T77759,COc1cc(N(C(=O)CBr)c2ccc3c(c2)OCCO3)cc(OC)c1F,0.165000,SCD,0.350800,0.126606,0.536022,0.058742
T12779,COc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCCC2,0.165000,RXRA,0.507300,0.247987,0.595930,0.100204
T73176,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C1,0.165000,NR1H4,0.365500,0.292530,0.658565,0.099880
T84349,O=C(Nc1ccc(-c2nc3cc(NC(=O)C4CC4)ccc3[nH]2)cc1)c1ccccc1Cl,0.165000,AOC3,0.368400,0.312176,0.773793,0.070616
T86497,CNC(=O)c1ncn2cc(-c3c(F)ccc(NS(=O)(=O)c4cc(Cl)cnc4OC)c3F)ncc12,0.165000,AOC3,0.310800,0.207758,0.660319,0.070572
T36097,Cc1nc2cc(F)c(-c3cnc(C(C)(C)O)nc3)nc2c(N[C@H](C)c2cc(C#N)ccc2F)c1Cl,0.165000,THRSP,0.335700,0.327615,0.806217,0.063486
T1239,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0.164900,AOC3,0.236300,0.161442,0.515924,0.078150
T1655,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0.164900,AOC3,0.552700,0.053363,0.677815,0.017193
T1780,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.164900,AOC3,0.282200,0.148321,0.633689,0.054332
T3980,CC(C)c1cc(/C=C(\C#N)C(=O)NCCCc2ccccc2)cc(C(C)C)c1O,0.164900,THRSP,0.210000,0.152236,0.495495,0.076804
T7167,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,0.164900,ACACA,0.347200,0.297828,0.725679,0.081700
T8323,Fc1ccc(COc2cccc(-c3n[nH]cc3-c3ccncc3)c2)cc1,0.164900,PPARG,0.353000,0.214863,0.525701,0.101909
T8324,CCCCC(C(=O)O)N1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,0.164900,ACACA,0.577100,0.061644,0.799169,0.012380
T17311,C#CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,0.164900,RXRA,0.396700,0.284333,0.597484,0.114449
T11901,C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(c1)CCN2C(=O)C1CCOCC1,0.164900,PPARG,0.392600,0.258370,0.523765,0.123045
T14935,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,0.164900,AOC3,0.212500,0.307509,0.573682,0.131097
T9202,Cc1cc(C)c(S(=O)(=O)N(CC(=O)O)c2ccc(Nc3ccnc(N4CCCC4)n3)cc2)c(C)c1,0.164900,ACACA,0.323000,0.243812,0.591064,0.099703
T9545,COc1ccc(C(=O)ON=C2CCCCC2c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,0.164900,PPARG,0.183500,0.148781,0.706152,0.043719
T14280,COC1(c2cccc(OP(=O)(O)O)c2)OOC12C1CC3CC(C1)CC2C3,0.164900,PPARG,0.509300,0.041546,0.573898,0.017703
T1171L,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.164900,NR1H3,0.344500,0.062752,0.917819,0.005157
T9852,Cc1n[nH]c(C)c1-c1cc(Cl)c(Nc2ccccc2C(=O)O)c(Cl)c1,0.164900,RXRA,0.130100,0.110801,0.730625,0.029847
T38622,O=C(O)c1csc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)n1,0.164900,NR1H4,0.411100,0.166827,0.601906,0.066413
T21720,CCNc1cc(N[C@H]2CC[C@H](O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1,0.164900,THRSP,0.417700,0.339273,0.791033,0.070897
T37076,CC(C)(O)c1cc2nn(CCS(C)(=O)=O)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.164900,THRSP,0.313000,0.291996,0.623524,0.109930
T14491,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,0.164900,PPARG,0.244300,0.288465,0.694775,0.088047
T14375,O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cc2)CC1,0.164900,PPARG,0.316200,0.215630,0.434076,0.122030
T77509,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N(C)C)cc1)n2CCC(C)C,0.164900,PPARG,0.470200,0.332836,0.665059,0.111480
T39675,CCOc1ccsc1C(=O)N1CCN(c2ccc([N+](=O)[O-])c(N3CCCC3)c2)CC1,0.164900,PPARG,0.474100,0.149631,0.650849,0.052244
T78240,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@H](C)CC1(C)C,0.164900,MLXIPL,0.246300,0.307509,0.573682,0.131097
T27489,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1C,0.164900,PPARG,0.363500,0.169960,0.538177,0.078492
T2350,COCCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2ccc(NC(=O)CCl)cc2)n1,0.164800,AOC3,0.331800,0.171117,0.649107,0.060044
T2371,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,0.164800,PPARG,0.502400,0.238320,0.596546,0.096151
T4014,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,0.164800,PPARD,0.271200,0.198550,0.550998,0.089150
T6339,CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,0.164800,GPAM,0.432600,0.294302,0.779050,0.065026
T5207,COc1cc(-c2cc(-c3ccc(Cl)cc3)nc(=O)[nH]2)ccc1O,0.164800,PPARA,0.235600,0.173430,0.607340,0.068099
T7366,Cc1cnc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)s1,0.164800,RXRB,0.296600,0.279394,0.654243,0.096602
T8529,CC1(C)CC[S+]([O-])c2ccc(C#Cc3ncc(C(=O)O)cn3)cc21,0.164800,RXRG,0.176600,0.212730,0.660909,0.072135
T19935,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O,0.164800,SCD,0.266100,0.152988,0.631263,0.056412
T22461,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,0.164800,GPAM,0.394300,0.327303,0.714210,0.093540
T15614,O=C(N1CCC(C(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1)n1cncn1,0.164800,PPARG,0.243400,0.239495,0.594589,0.097094
T11190,OCCCCOc1nsnc1-c1ccc(Cl)c(Cl)c1,0.164800,RXRG,0.356200,0.126588,0.555708,0.056242
T10394L,c1ccc(Nc2nc(N/N=C3\CN4CCC3CC4)nc(N3CCCCC3)n2)cc1,0.164800,AOC3,0.407700,0.153566,0.691557,0.047366
T63136,CC(C)S(=O)(=O)c1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)N3CCC(F)(F)CC3)C2)cc1,0.164800,AOC3,0.471900,0.127293,0.584427,0.052900
T67857,O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,0.164800,PPARG,0.430400,0.142994,0.636666,0.051955
T72814,Cc1c(Cl)cccc1S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCC2)C1,0.164800,SCD,0.344000,0.111982,0.610991,0.043562
TN6908,[H][C@]1([C@@](C)(O)[C@H](O)C[C@H](C)C(C)C)CC[C@@]2(O)C3=CC(=O)[C@]4([H])C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C,0.164800,THRB,0.335000,0.126873,0.610857,0.049372
T30232,O=C(Nc1c(Cl)cncc1Cl)C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(O)cc12,0.164800,MLXIPL,0.153800,0.244861,0.584235,0.101805
T21301,O=C([O-])CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0.164800,PPARG,0.354500,0.124733,0.682150,0.039646
T87658,Cc1ccc(C)c(NC(=O)NC(C)CCc2ccc(O)cc2)c1,0.164800,NR1H3,0.096900,0.147299,0.724960,0.040513
T10103,N[C@@H](Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.164800,THRSP,0.366000,0.094063,0.680460,0.030057
T2269,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0.164700,PPARG,0.441700,0.143984,0.602349,0.057255
T3032,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,0.164700,THRSP,0.260000,0.250730,0.776024,0.056158
T5600,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,0.164700,PPARD,0.382600,0.314671,0.779574,0.069362
T8149,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0.164700,PPARD,0.250500,0.100593,0.792663,0.020857
T10358,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,0.164700,AOC3,0.317600,0.211660,0.614474,0.081601
T15335,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,0.164700,PPARG,0.228000,0.318839,0.832512,0.053402
T13424,O=C(Nc1cc(Cl)cc(Cl)c1)[C@H]1CCCC[C@H]1C(=O)O,0.164700,PPARG,0.330300,0.098127,0.595138,0.039728
T10881,O=C(Nc1ccc(Cl)cc1CN1C(=O)c2ccccc2C1=O)c1ccccc1O,0.164700,PPARG,0.403300,0.192391,0.663778,0.064686
T29135,O=C(Nc1ccc(Oc2ccc(Cl)cn2)c(Cl)c1)c1ccccn1,0.164700,PPARG,0.141500,0.173513,0.696796,0.052610
T37816,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,0.164700,PPARG,0.300800,0.219537,0.520301,0.105312
T77754,Cc1ccc(S(=O)(=O)n2cc(Cc3cc(C)c(O)c(C)c3)c3ccccc32)cc1,0.164700,PPARG,0.375200,0.170875,0.619392,0.065036
T5642,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4C[C@H](C)C[C@H](C)C4)ccc2C3=NO)C1,0.164600,THRSP,0.337400,0.197041,0.604970,0.077837
T7884,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,0.164600,PPARG,0.337900,0.130827,0.602213,0.052041
T3S1707,COc1cc(CCc2cc(OC)c(O)c(OC)c2)ccc1O,0.164600,THRSP,0.324000,0.071548,0.529805,0.033642
T9107,Cc1occc1C(=O)Nc1nn(Cc2ccc(C(F)(F)F)cc2)c2ccccc12,0.164600,PPARG,0.322800,0.211881,0.548482,0.095668
T10525,Cc1c(C(=O)Nc2ccn(C)n2)ncn1Cc1cccc(C(F)(F)F)c1,0.164600,GPAM,0.177400,0.249029,0.538216,0.114997
T23071,CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,0.164600,PPARG,0.297400,0.081758,0.827306,0.014119
T15385,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,0.164600,SCD,0.454300,0.100877,0.668699,0.033421
T67727,COC(=O)C(C#N)=Cc1cn(CC(=O)Nc2ccc(OC)cc2)c2ccccc12,0.164600,AOC3,0.272500,0.125972,0.563211,0.055023
TN7319,[H][C@]12CC[C@]3(C)C(=O)CC[C@@]3([H])[C@]1([H])C(=O)C=C1C[C@@H](OC(C)=O)CC[C@@]12C,0.164600,AOC3,0.365700,0.063242,0.794727,0.012982
T1562,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,0.164400,PPARD,0.246100,0.118694,0.650332,0.041503
T2553,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.164400,PPARG,0.415000,0.057231,0.675736,0.018558
T4611,CCOC(=O)C(Cc1c[nH]c2ccc(Br)cc12)(NC(C)=O)C(=O)OCC,0.164400,PPARG,0.597700,0.094383,0.564750,0.041080
T5994,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(SCC(=O)O)C(=O)c3ccccc32)cc1,0.164400,GPAM,0.253900,0.144668,0.728623,0.039260
T21593,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,0.164400,SCD,0.252200,0.224349,0.505597,0.110919
T40922,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,0.164400,AOC3,0.427700,0.090796,0.573866,0.038691
TN7235,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,0.164400,PPARG,0.380900,0.087011,0.704901,0.025677
T22809,CN(C)CCCc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2)ccc1O,0.164400,PPARG,0.222400,0.254857,0.724328,0.070257
T1781,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,0.164200,AOC3,0.453400,0.109290,0.557688,0.048340
T4316,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(C)c2)c1,0.164200,ACACA,0.407200,0.094198,0.669343,0.031147
T6S0413,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,0.164200,PPARG,0.328900,0.073819,0.618476,0.028164
T8444,Cn1c(SCc2ccc(C(C)(C)C)cc2)nc(N)cc1=O,0.164200,PPARA,0.199200,0.227288,0.672371,0.074466
T10089,CC(Oc1ccc2c(c1)Oc1ccccc1S2(=O)=O)C(F)(F)F,0.164200,PPARG,0.493400,0.114370,0.647991,0.040259
T9822,CCOC(=O)c1sc(NC(=O)c2sccc2C)cc1C,0.164200,PPARG,0.371100,0.068126,0.644597,0.024212
T23647,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21,0.164200,PPARG,0.346900,0.083234,0.731435,0.022354
T23248,CCCCOC(=O)NC(=O)C1c2ccccc2Oc2ccccc21,0.164200,GPAM,0.686500,0.070489,0.803769,0.013832
T0640,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.163900,SCD,0.576700,0.060070,0.756392,0.014634
T6667,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,0.163900,ACACA,0.606900,0.172934,0.763473,0.040904
T7403,CCN(C(=O)CO)C1CN(C(=Nc2cccc(OC(F)F)c2)NC#N)N=C1c1ccc(Cl)c(Cl)c1,0.163900,THRSP,0.321300,0.159466,0.650067,0.055802
T11447,CC(C)Oc1ccc(F)c(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC[C@@H](C(=O)O)C3)n2)c1,0.163900,THRSP,0.249500,0.292364,0.655269,0.100787
