Rank,ID,SMILES,Score
288,T3670,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.7144
289,T4238,N=C(N)NCC(=O)O,0.7139
290,T9955,COC(=O)CC(=O)N[C@H](C(=O)OC)C(C)C,0.7139
291,T12886,C[C@H]1CCCN1Cc1nc2ccc(NC(=O)c3ccc4c(cnn4C)c3)cc2[nH]1,0.7134
292,T2O2728,NCC(=O)O,0.7134
293,T12643,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,0.7134
294,T32811,CC(C)C[C@H](N)[13C](=O)O,0.7134
295,T0005,CC(=O)Oc1ccccc1C(=O)O,0.7124
296,T21044,Cc1ccc(N2C(=O)C=CC2=O)cc1,0.7124
297,TN9694,CC1=CC(=O)C(C)=CC1=O,0.7124
298,T8095,CC(=O)OC[C@H](N)C(=O)O,0.7124
299,T7464,CC(C)(CC(=O)O)CC(=O)O,0.7124
300,T72662,CCN(CCN)Cc1cccc(Br)c1.Cl.Cl,0.7119
301,TYD-02853,CN(C)c1ccc(N)cc1Br,0.7119
302,T3887,OC[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC/C=C/c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,0.7114
303,T38136,CC(=O)c1cc(O)cc(O)c1,0.7114
304,T6S1657,COc1ccc(C(C)=O)c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c1,0.7114
305,TSH-00018,O.O.O.O.O.O.O.O=S(=O)(O)O.[MgH2],0.7109
306,T4884,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.7109
307,T19889,N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O,0.7109
308,TN9212,O=c1cccc(O)[nH]1,0.7109
309,T11589,O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],0.7109
310,T8020,O=c1[nH]c(=O)c2ccccc2[nH]1,0.7109
311,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.7104
312,T9340,c1ccc(C2=NCCc3ccccc32)cc1,0.7104
313,T1299,OCc1cccnc1,0.7100
314,T4722,CC(=O)OC[C@H](N)C(=O)O.Cl,0.7100
315,T1889,O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0.7100
316,T0638,Cc1ncc([N+](=O)[O-])[nH]1,0.7100
317,T203876,CC(C)SSC(C)C,0.7100
318,T0051,CCOC(N)=O,0.7095
319,T7919,Nc1ccc(C(=O)O)cn1,0.7095
320,TN7203,Cc1cccc2c1[nH]c1ccccc12,0.7095
321,TN9626,CC1=NCCS1,0.7095
322,T9354,O=Cc1ccc(F)cc1F,0.7095
323,T22542,NC1(C(=O)O)CCC1,0.7090
324,T1106,CC(=O)NC(Cc1ccccc1)C(=O)O,0.7090
325,T0370,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,0.7090
326,T89069,OCC[C@H](O)CO,0.7090
327,TN1113,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,0.7090
328,TN6793,CC(=O)c1ccc2c(c1O)C=CC(C)(C)O2,0.7090
329,TYD-02857,Nc1ccc(Cl)c(OCCF)c1,0.7090
330,T5408,CNC(=O)COc1cc2cc(Nc3nc(N4C[C@H](C)C[C@H](C)C4)ncc3Cl)ccc2n(C)c1=O,0.7085
331,T1369,Cn1nc(C(=O)O)c2ccccc21,0.7085
332,T9871,CC1C(=O)N=C2Nc3cccc(Cl)c3CN21,0.7085
333,TN9637,Cc1coc2ccccc12,0.7080
334,T203936,CC(C)CC=C(C=O)C(C)C,0.7080
335,T3008,COC1=CC(=O)c2ccccc2C1=O,0.7080
336,T20781,O=c1ccc(=O)[nH][nH]1,0.7080
337,T67447,COc1ccccc1C,0.7075
338,T21344,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0.7075
339,T20285,Nc1ccccc1I,0.7075
