Rank,ID,SMILES,Score
312,T0482,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,0.6245
313,TN7197,Oc1c(Cl)cc(Br)cc1Br,0.6240
314,TQ0190,O=C(CO)[C@@H](O)[C@H](O)CO,0.6240
315,T9626,NC1(C(=O)O)CCCC1,0.6240
316,T206042,Nc1ccc(-c2ccccc2)cc1,0.6240
317,TQ0308,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,0.6240
318,T4406,CC1=CC(=O)C=C(C)C1=O,0.6235
319,T21890,COc1oc(=O)c2cc(N)ccc2c1Cl,0.6235
320,TN7209,O=C1C=C(Br)C(=O)N1,0.6235
321,T4862,O=C(O)CC(=O)C(=O)O,0.6235
322,TN9311,CCC(N)CC,0.6230
323,T9354,O=Cc1ccc(F)cc1F,0.6226
324,T8034,CSSSC,0.6226
325,TN9186,CC1=CC(=O)C(C)=C(C)C1=O,0.6221
326,T19289,O=C(O)C(O)CO,0.6221
327,T0738,NC(N)=O,0.6221
328,T3604,O=C([O-])C(Cl)Cl.[Na+],0.6216
329,TYD-02650,O=Cc1ccsc1,0.6216
330,T5062,O.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,0.6216
331,T3622,Cl.O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0.6216
332,T7075,O=C1C=C(Cl)C(=O)c2ccccc21,0.6211
333,T4675,O=C(O)c1cnsc1,0.6211
334,TN9727,Cc1cccc(C#N)c1C,0.6211
335,TMA0536,CC(=O)c1ccccc1C(=O)O,0.6211
336,T2547,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,0.6211
337,T0613,CC(C)(O)CC(=O)O,0.6206
338,T0807,OCC(Br)(Br)Br,0.6206
339,TN9367,Cc1ccc(C(=O)O)o1,0.6206
340,T21278,COc1cccc(C)c1,0.6201
341,T0284,COc1cc(S(=O)(=O)[O-])ccc1O.[K+],0.6201
342,T4765,CCCC[C@H](N)C(=O)O,0.6201
343,T5305,CC(C)=CC(=O)O,0.6196
344,T20198,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],0.6196
345,T1358,COc1cccc(Cl)c1Cl,0.6196
346,T4931,O.O=C(O)/C(O)=C(\O)C(=O)O,0.6196
347,T41093,Nc1ccc(C[C@H](N)C(=O)O)cc1,0.6196
348,TN9369,Cc1ncsc1C,0.6191
349,TN9331,Cc1cscn1,0.6191
350,T7923,Nc1ncccc1O,0.6191
351,T9340,c1ccc(C2=NCCc3ccccc32)cc1,0.6191
352,T68135L1,CON=C(C#N)C1CN2CCC1CC2,0.6187
353,T2723,CC1=CC(=O)CC(C)(C)C1=O,0.6187
354,T20129,C#CCC(N)C(=O)O,0.6182
355,TN9336,Cc1ccc(C=O)cc1O,0.6177
356,T13576,N#CC[C@H](N)C(=O)O,0.6177
357,TN9709,Cc1ccc2cccc(C)c2n1,0.6177
358,T0879,O=C(O)c1cccnc1,0.6167
359,TN9440,O.O=C([O-])C(=O)[O-].[NH4+].[NH4+],0.6162
360,TN9596,Cc1cc(C)c(C#N)c(C)c1,0.6162
361,T3008,COC1=CC(=O)c2ccccc2C1=O,0.6157
362,TN6748,COc1cccc(C=O)c1O,0.6152
363,T2739,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,0.6152
364,T12929,Cl.O=C(O)c1ncccc1S,0.6147
365,TN9202,CC1=CC(O)CC(C)(C)C1,0.6143
366,TN7242,COc1cc(C=O)cc(O)c1O,0.6138
367,T7908,C[S+](C)CCC(N)C(=O)O.[Cl-],0.6138
368,T0311,OCc1ccccc1O,0.6138
369,T67668,N[C@@H](CC1CC1)C(=O)O,0.6133
370,T85308,[2H]c1nc([2H])c(C(=O)O)c([2H])c1[2H],0.6133
