ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T1098,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,19518,C28H34N2O3,446.6,,69.2,473,1,3,7
T1100,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O,49800003,C56H100N16O17S,1301.6,,574,2240,20,22,29
T1101,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,54685925,C23H28ClN3O7,493.9,,165,971,6,9,3
T1103,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2145,C13H16N2O2,232.28,1.2,72.2,321,2,3,2
T1104,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,441375,C23H47N5O18S,713.7,,430,952,15,23,9
T1105,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,33630,C28H27ClF5NO,524.0,7.3,23.5,647,1,7,7
T1106,CC(=O)NC(Cc1ccccc1)C(=O)O,2000,C11H13NO3,207.23,0.6,66.4,234,2,3,4
T1107,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,56207,C20H18ClF2N3O3,421.8,,72.9,645,3,8,3
T1108,CC(=O)Nc1ncc([N+](=O)[O-])s1,8798,C5H5N3O3S,187.18,1.3,116,205,1,5,1
T1110,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,64713,C25H29Cl3N2,463.9,,6.5,447,2,2,5
T1112,OCc1ccccn1,11474,C6H7NO,109.13,0.1,33.1,65,1,2,1
T1113,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,37175,C14H14Cl2N2O,297.2,3.8,27.1,291,0,2,6
T1114,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,38911,C14H24N2O3,268.35,,86.8,335,3,4,2
T1115,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,11224,C21H28N2O5,388.5,,100,369,2,7,9
T1116,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,171548,C10H16N2O3S,244.31,0.3,104,298,3,4,5
T1118,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,92088,C18H21N3O6S,407.4,,159,699,5,8,5
T1120,CN(C)N=Nc1nc[nH]c1C(N)=O,2942,C6H10N6O,182.18,-0.6,99.7,215,2,5,3
T1121,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,10607,C22H22O8,414.4,2,92.7,629,1,8,4
T1122,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+],23675321,C16H15N2NaO6S2,418.4,,169,686,1,8,7
T1123,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,24360,C20H16N2O4,348.4,1,79.7,742,1,5,1
T1124,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,16490,C22H28F2O5,410.5,1.9,94.8,839,3,7,2
T1125,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,479503,C16H16O5,288.29,3,94.8,501,3,5,3
T1126,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],23676814,C16H17KN2O5S,388.5,,124,553,1,6,5
T1128,NC(=O)CN1CC(O)CC1=O,4626,C6H10N2O3,158.16,-2.2,83.6,192,2,3,2
T1129,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,2320,C19H23N4O6PS,466.4,0.5,181,697,3,10,10
T1130,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,16130140,C99H140N20O17,1882.3,10.7,549,3980,21,17,52
T1132,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,34040,C24H26BrN3O3,484.4,3.2,56.6,680,0,5,5
T1133,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,4495,C13H12N2O5S,308.31,2.6,110,450,1,6,4
T1134,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,2799,C21H26Cl2O,365.3,8.1,20.2,401,1,1,5
T1137,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,43231,C8H8Cl3N3O4S2,380.7,1.2,163,604,3,7,3
T1139,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2083,C13H21NO3,239.31,0.3,72.7,227,4,4,5
T1141,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,3334,C15H13N3O2S,299.3,3.6,92.3,363,2,4,4
T1142,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,443385,C18H34ClN2O8PS,505.0,-1.2,174,658,5,10,9
T1144,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,6314,C14H23ClN2O,270.80,,32.3,228,2,2,5
T1144L,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,16219577,C14H25ClN2O2,288.81,,33.3,228,3,3,5
T1146,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4485,C17H18N2O6,346.3,2.2,110,608,1,7,5
T1147,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,62517,C22H32Cl4N10,578.4,,178,648,8,2,13
T1148,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,71818,C15H14O4,258.27,2.3,63.6,339,1,4,5
T1149,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,3339,C20H21ClO4,360.8,5.2,52.6,458,0,4,7
T1152,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,2082,C12H15N3O2S,265.33,2.9,92.3,290,2,4,5
T1153,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5578,C14H18N4O3,290.32,0.9,106,307,2,7,5
T1155,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,4030,C16H13N3O3,295.29,2.8,84.1,423,2,4,4
T1156,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,6918303,C19H25ClN2O,332.9,,23.6,456,1,2,1
T1158,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,5284441,C18H23Cl2NO,340.3,,12.5,262,1,2,8
T1159,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,3899,C12H9F3N2O2,270.21,2.5,55.1,327,1,6,2
T1161,CCCc1cc(C(N)=S)ccn1,666418,C9H12N2S,180.27,1.5,71,159,1,2,3
T1162,Cc1cnc(C(=O)O)c[n+]1[O-],5310993,C6H6N2O3,154.12,-1,75.7,162,1,4,1
T1163,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,16533,C27H37FO6,476.6,3.6,101,957,2,7,7
T1165,CCc1cc(C(N)=S)ccn1,2761171,C8H10N2S,166.25,1.1,71,147,1,2,2
T1166,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,3213,C17H14N2,246.31,4.8,28.7,342,1,1,0
T1167,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,9880,C24H29ClO4,416.9,3.6,60.4,903,0,4,3
T1168,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,5311066,C24H32O6,416.5,2.7,93.1,873,2,6,2
T1169,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,65935,C16H21NO5S,339.4,2.3,90.4,406,0,6,8
T1171,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,6741,C22H30O5,374.5,1.9,94.8,754,3,5,2
T1173,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2.Cl,656664,C17H21ClN2O2,320.8,,45.3,400,2,3,3
T1174,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,60699,C23H24ClN3O5,457.9,,103,867,3,7,3
T1175,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,2446,C14H22BrN3O2,344.25,2.8,67.6,300,2,4,7
T1176,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,107751,C21H23NO4S,385.5,3.3,97.8,485,1,5,11
T1177,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,5338,C14H12N4O2S,300.34,1.7,106,442,2,6,3
T1178,Cn1nnc2c(C(N)=O)ncn2c1=O,5394,C6H6N6O2,194.15,-1.1,106,315,1,5,1
T1179,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],5487426,C19H22BrNO4S2,472.4,,116,564,1,7,5
T1180,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,125564,C23H30FN3,367.5,5.5,19.4,443,0,4,3
T1181,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,123631,C22H24ClFN4O3,446.9,4.1,68.7,545,1,8,8
T1182,CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],157836,C10H20ClNO4,253.72,,63.6,232,1,5,7
T1184,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,9875401,C19H18ClN3O5S,435.9,2.5,116,645,1,6,5
T1185,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,5090,C17H14O4S,314.4,2.3,68.8,556,0,4,3
T1186,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,656586,C46H60N2O10,801.0,,202,487,8,12,13
T1187,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,2378,C22H18N2,310.4,4.8,17.8,362,0,1,4
T1188,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,104762,C9H13N3O6,259.22,-1.9,151,329,5,7,3
T1189,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.Cl,163701,C15H23ClN2O,282.81,,46.3,295,2,2,5
T1191L,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],522325,C13H16N3NaO4S,333.34,,92.4,552,0,6,4
T1192,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C,135564357,C34H34N4O4,562.7,4.6,132,1010,4,6,8
T1193,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,60974,C32H36ClNO8,598.1,,145,708,4,9,14
T1199,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,4211,C14H10Cl4,320.0,6.2,0,248,0,0,3
T1201,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,5355,C15H23N3O4S,341.4,0.6,110,505,2,6,6
T1202,CN1C(=O)CC[C@H]1c1cccnc1,854019,C10H12N2O,176.21,-0.3,33.2,205,0,2,1
T1203,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,39147,C17H27NO4,309.4,0.7,82,344,4,5,6
T1206,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,2179,C21H19N3O3S,393.5,4,88.7,601,2,6,5
T1207,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,53232,C24H36O5,404.5,4.3,72.8,666,1,5,7
T1208,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O.[Na+],36605,C14H25N4NaO11P2,510.31,,216,813,3,11,10
T1209,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,39212,C21H28F3N3O7,491.5,,175,510,8,13,9
T1210,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],23894,C2H6Na2O7P2,249.99,,141,206,3,7,2
T1211,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,688272,C15H23N3O4S,341.4,0.6,110,505,2,6,6
T1212,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,84003,C19H24N2O6,376.4,,146,430,5,7,6
T1213,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],23666879,C23H26N5NaO7S,539.5,,185,989,2,8,6
T1214,NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,656837,C17H36N4O14S,552.6,,345,674,12,18,6
T1215,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,41114,C26H30ClN3O6,516.0,,114,856,2,8,10
T1217,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,443867,C23H28ClN,353.9,,3.2,374,1,1,5
T1218,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+],23663974,C25H26N9NaO8S2,667.7,,274,1250,3,13,9
T1219,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,439243,C38H84N10O34S5,1385.5,,842,724,26,44,12
T1220,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],14710,C21H20BrN3,394.3,,55.9,419,2,3,2
T1221,CC(=O)OCC[N+](C)(C)C.[Cl-],6060,C7H16ClNO2,181.66,,26.3,115,0,3,4
T1222,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,66064,C21H26Cl2F3N3S,480.4,,35,510,2,7,4
T1226,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,10909430,C66H103N17O16S,1422.7,-4.1,556,2850,17,21,31
T1228,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+],43593,C18H16N6Na2O8S3,586.5,,270,980,2,13,7
T1229,O=C(O)CSCC(=O)NC1CCSC1=O,65632,C8H11NO4S2,249.3,-0.1,134,282,2,6,5
T1230,CC(C)(N)CO.Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,11806,C11H18BrN5O3,348.20,,116,340,3,5,1
T1233,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,4628,C13H11NO5,261.23,-0.2,76.1,446,1,6,2
T1234,CC1(C)OC(=O)NC1=O,3081,C5H7NO3,129.11,0.1,55.4,173,1,3,0
T1235,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl.O,71476,C18H37ClN2O7S,461.0,,149,498,7,9,7
T1237,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,2265,C9H7N7O2S,277.27,0.1,143,354,1,7,2
T1238,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,5281708,C15H10O4,254.24,2.5,66.8,382,2,4,1
T1240,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,3373,C15H14FN3O3,303.29,1,64.4,461,0,5,3
T1241,CN(C)c1nc(N(C)C)nc(N(C)C)n1,2123,C9H18N6,210.28,2.7,48.4,148,0,6,3
T1242,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,5488548,C25H32N2O4,424.5,1.7,89.9,606,3,5,8
T1243,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,5744,C23H32O6,404.5,2.2,101,786,2,6,4
T1245,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O,91885449,C52H100N16O17S,1253.5,,574,2130,20,22,28
T1247,Cl.Clc1cccc(Cl)c1NC1=NCCN1,20179,C9H10Cl3N3,266.6,,36.4,222,3,1,2
T1248,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,5334,C14H13N3O5S,335.34,2,129,524,2,6,4
T1249,O=C(CCCl)NCc1ccccc1,10391,C10H12ClNO,197.66,1.7,29.1,155,1,1,4
T1250,S=P(N1CC1)(N1CC1)N1CC1,5453,C6H12N3PS,189.22,0.5,41.1,194,0,4,3
T1251,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,8313,C5H6Cl6N2O3,354.8,2,81.6,228,4,3,2
T1252,NCc1ccc(C(=O)O)cc1,65526,C8H9NO2,151.16,-1.6,63.3,139,2,3,2
T1253,Oc1ccc(Cl)c2c1CCC2,8961,C9H9ClO,168.62,3,20.2,148,1,1,0
T1254,C=Cc1c(C)c2cc3nc(c(CC(=O)[O-])c4[n-]c(cc5nc(cc1[n-]2)C(C)=C5CC)c(C)c4C(=O)[O-])C(CCC(=O)[O-])C3C.[Cu+2].[Na+].[Na+].[Na+],23725082,C34H31CuN4Na3O6,724.1,,164,1750,0,10,5
T1255,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,36294,C18H37N5O9,467.5,-6.2,268,609,10,14,6
T1257,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,72172,C16H24N2O4,308.37,-1,113,367,4,5,8
T1258,COc1ccc2cc(CCC(C)=O)ccc2c1,4409,C15H16O2,228.29,3.1,26.3,262,0,2,4
T1260,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],27503,C23H14Na2O11,512.3,,172,824,1,11,6
T1261,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,6279,C24H34O4,386.5,4.1,60.4,767,0,4,3
T1262,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,123630,C10H12N4O5S,300.29,-2,131,573,1,7,3
T1264,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,2763,C13H14Cl2O3,289.15,3.4,46.5,333,1,3,4
T1265,Nc1cc(-c2ccncc2)c[nH]c1=O,3698,C10H9N3O,187.20,-0.2,68,300,2,3,1
T1266,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5405,C32H41NO2,471.7,6.6,43.7,582,2,3,9
T1267,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,441300,C14H18N6O,286.33,0.9,102,414,3,6,4
T1268,CCOC(=S)SSC(=S)OCC,10404,C6H10O2S4,242.4,3.2,133,142,0,6,7
T1269,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,9066,C16H22ClN3,291.82,,19.4,236,1,3,6
T1270,CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,249332,C46H58N4O14S,923.0,,254,1830,5,16,10
T1272,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,6253,C9H13N3O5,243.22,-2.1,129,383,4,5,2
T1273,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,26248,C19H12O8,368.3,1.9,124,683,1,8,5
T1274,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,2333,C17H12Br2O3,424.1,5.7,50.4,405,1,3,3
T1275,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,91430,C18H23N3O4S,377.5,,111,456,3,6,4
T1276,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1.CS(=O)(=O)O,71334,C20H24FN3O6S,453.5,,127,771,2,10,3
T1277,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl,64710,C18H35ClN2O6S,443.0,,148,498,6,8,7
T1278,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2247,C28H31FN4O,458.6,6,42.3,599,1,5,8
T1280,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,151075,C15H14N2O2,254.28,1.9,86.2,337,2,3,4
T1281,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,5593,C17H20N2O2,284.35,1.5,53.4,310,1,3,6
T1282,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,40127,C16H25ClN2O3,328.83,,70.6,354,4,4,6
T1283,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,60063,C17H17ClFN3O3,365.8,0.4,86.9,626,2,7,3
T1284,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,11683,C24H32O4,384.5,3.1,60.4,820,0,4,3
T1285,COc1ccc(-c2cc(=S)ss2)cc1,2194,C10H8OS3,240.4,2.8,91.9,254,0,4,2
T1286,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,15376,C21H26N2O3,354.4,2.9,54.7,598,1,4,3
T1287,CNCC(O)c1ccc(O)cc1,7172,C9H13NO2,167.20,-0.6,52.5,122,3,3,3
T1291,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,6917698,C23H29ClFN3O4,465.9,3.4,86.1,581,2,7,9
T1292,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,5702214,C15H25ClN2O4S,364.9,,84.1,443,2,5,8
T1293,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,5379,C19H22FN3O4,375.4,-0.7,82.1,653,2,8,4
T1294,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,3357,C17H18F3N3O3,369.34,-0.1,64.1,595,1,9,4
T1296,Nc1ccc(C(=O)O)c(O)c1,4649,C7H7NO3,153.14,1.3,83.6,160,3,4,1
T1297,C=CCc1ccc(O)c(OC)c1,3314,C10H12O2,164.20,2,29.5,145,1,2,3
T1298,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2796,C12H15ClO3,242.70,3.3,35.5,232,0,3,5
T1299,OCc1cccnc1,7510,C6H7NO,109.13,0,33.1,65,1,2,1
T1301,COc1ccccc1O,460,C7H8O2,124.14,1.3,29.5,83,1,2,1
