ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T15794,Cc1ccc2c(Nc3cccc(OC(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ncnc2nc[nH]c12,138319775,C27H19F3N8O,528.5,6.2,114,807,3,11,6
T15795,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,122162,C19H20N2O,292.4,3.6,44.9,364,2,1,5
T15942,Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,46207733,C25H25N3O2,399.5,4,65.8,652,1,4,3
T16383,NC(=O)[C@](O)(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)C(F)(F)F,90445883,C21H16F5N7O3,509.4,2.3,145,768,3,13,8
T16412,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,77050711,C23H16F7N5O2,527.4,4.2,86,743,1,13,8
T16506,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,10309114,C17H23N5O2S,361.5,1.9,111,538,2,6,7
T16518,Cn1nc(CC(=O)Nc2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)cc2)c2ccccc2c1=O,71451956,C27H33N5O4,491.6,2.7,94.6,838,1,6,7
T16703,CN1CCCC1CCN=C(O)c1cn2c3c(c(N4CCC(c5cnccn5)C4)c(F)cc3c1=O)Oc1cc3ccccc3cc1-2,11527282,C35H33FN6O3,604.7,5.1,90.9,1150,1,9,6
T11811,COc1cc2c(cc1O)-c1c(OC)c(O)cc3c1C(C2)NCC3,12305603,C18H19NO4,313.3,2.3,71,433,3,5,2
T12877L,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,67116280,C21H22FN7O,407.4,2.8,80,608,0,7,3
T17033,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,11604525,C24H28N4O4,436.5,2.3,77.9,588,1,6,8
T22362,COC(=O)c1c(Cl)cccc1Cl,599542,C8H6Cl2O2,205.03,2.8,26.3,162,0,2,2
T22396,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,74766099,C18H14ClFN4O2,372.8,3.9,76.1,512,2,6,5
T3S1692,COc1cc(CCC(O)CC(O)CCc2ccc(O)c(OC)c2)ccc1O,11068834,C21H28O6,376.4,3.2,99.4,370,4,6,10
T5722,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,160921,C18H16O7,344.3,2.9,94.5,512,2,7,4
T7190,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)C[C@@H]3O[C@]4(C[C@@H](C)[C@@H]3[C@@]12C)O[C@H](O)[C@@]1(C)O[C@@H]41,10032468,C37H56O11,676.8,3.3,157,1390,4,11,4
TN2496,O=C1C=CC(=O)c2cc3ccccc3cc21,69457,C14H8O2,208.21,3,34.1,322,0,2,0
TN3695,CCCC1CCCCN1.Cl,11156,C8H18ClN,163.69,,12,71,2,1,2
TN3861,Oc1cc(O)cc(CCc2ccccc2)c1,442700,C14H14O2,214.26,3.4,40.5,189,2,2,3
TN4818,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,301798,C16H14O5,286.28,2.8,87,390,3,5,1
T20741,CC(C=O)Cc1ccc(C(C)(C)C)cc1,228987,C14H20O,204.31,3.9,17.1,194,0,1,4
T21469,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2904,C13H18ClN3O4S2,379.9,1.3,135,637,3,7,3
T22891,CS(=O)(=O)N(Cc1ccco1)CC(O)Cn1c2ccccc2c2ccccc21,2888648,C21H22N2O4S,398.5,2.5,84.1,600,1,5,7
T23394,Cl.NC1CCN(c2cccc(Cl)n2)CC1,131746,C10H15Cl2N3,248.15,,42.2,180,2,3,1
T19823,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,91773,C22H28N2O2,352.5,3.9,49.4,479,1,2,4
T20003,O=c1c2ccccc2[nH]c2ccccc12,2015,C13H9NO,195.22,3,29.1,239,1,2,0
T20055,Nc1ncnc2c1ncn2[C@@H]1OC(CO)[C@@H](OP(=O)(O)O)[C@H]1O,171666463,C10H14N5O7P,347.22,-2.7,186,481,5,11,4
T20128,CCSCC[C@H](N)C(=O)O,25674,C6H13NO2S,163.24,-1.5,88.6,108,2,4,5
TN5888,COc1cc2oc(=O)ccc2c(OC)c1CC=C(C)C,5321960,C16H18O4,274.31,3.8,44.8,409,0,4,4
TN6162,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O,101937309,C21H22O10,434.4,0.7,166,638,6,10,3
TN6700,CCCCCC1CCC(=O)O1,7710,C9H16O2,156.22,2.2,26.3,132,0,2,4
T25956,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,68801,C22H20N2O2,344.4,4.2,59.1,487,1,3,5
TP1527,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6082079,C54H85N19O13,1208.4,-6,566,2330,20,17,37
TP1918L1,CC(=O)O.N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,156598962,C52H77N13O13,1092.2,,418,1990,12,16,27
TP1844L,CC(=O)O.CSCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CCSC)C(N)=O,156598961,C54H84N14O13S2,1201.5,,509,2100,14,17,34
T6840L,CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21.Cl,156598960,C25H24Cl3FN6O,549.8,,73.4,783,3,7,5
T21250L,CC(=O)O.CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O)[C@@H](C)O,72233590,C41H79N7O12,862.1,,333,1160,12,14,35
T7206L,Br.N=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)O)N1,131667834,C10H18BrN3O2S,324.24,,113,308,4,4,5
T9106,CC(=O)N1CCN(C(=O)c2cc(-c3ccc(C)o3)nc3ccccc23)CC1,24980435,C21H21N3O3,363.4,2.1,66.7,561,0,4,2
TN6743,CCCCCCCC(=O)OCC,7799,C10H20O2,172.26,3.5,26.3,110,0,2,8
T9155,COC1C(O)CCC2(CO2)C1[C@@]1(C)OC1CC=C(C)C,130042,C16H26O4,282.37,1.7,54.5,417,1,4,4
TN6733,CC(=O)O[C@H]1C(C)=CC23C(=O)C(C=C(C)[C@@H](OC(=O)c4ccccc4)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,102004601,C29H34O6,478.6,3.7,89.9,1020,1,6,5
TN6745,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,83686,C12H22O11,342.30,-4.8,197,378,8,11,8
T9151,COc1ccc(NC(=O)c2n[nH]c3ccc(-c4cncc(CN5CCCCC5)c4)cc23)cn1,89451003,C25H26N6O2,442.5,3.2,96,644,2,6,6
TN6754,CCCCCCCCCCCCCCCCCCCO,80281,C19H40O,284.5,8.9,20.2,156,1,1,17
T9125,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,124111565,C26H25N5O3,455.5,3.2,92,749,1,5,5
TN6739,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,189060,C22H21NO5,379.4,4.2,49.4,561,0,6,3
T9150,O=C1NC(=S)NC(=O)C12N=C(c1ccc(Cl)cc1)CC2c1ccc(Cl)cc1,146165950,C19H13Cl2N3O2S,418.3,3.6,103,662,2,4,2
T9060,O=C(NCc1cn2cc(CNCC3CCCCC3)ccc2n1)c1cc(=O)n2ccccc2n1,155167581,C25H28N6O2,444.5,2.7,91.1,872,2,5,7
T9152,Oc1ccccc1-c1nc2ccccc2[nH]1,18075,C13H10N2O,210.23,2.9,48.9,246,2,2,1
TN6755,COc1cnccn1,18467,C5H6N2O,110.11,0.7,35,67,0,3,1
T9143,CC[C@@H](C)[C@@H](N)C(=O)O,76551,C6H13NO2,131.17,-1.7,63.3,103,2,3,3
T9153,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,4814,C21H20N4O3,376.4,1.3,93.2,516,2,5,7
T5498,Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,25195495,C26H24FN3O3S,477.6,5.2,104,734,1,6,5
T9132,CCOc1c(N2CCOCC2)cnn(C)c1=O,3221,C11H17N3O3,239.27,0,54.4,359,0,5,3
TN6740,Cc1cc(O)c2c(c1)Cc1cc(O)cc(O)c1C2=O,122635,C15H12O4,256.25,3.2,77.8,369,3,4,0
TN6756,CC(N)CC(=O)O,10932,C4H9NO2,103.12,-3.1,63.3,72,2,3,2
T8772,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5C(O)CC43C)C2C1,4660579,C30H48O4,472.7,6.1,77.8,919,3,4,1
TN6757,CCCCN=C=S,11613,C5H9NS,115.20,2.9,44.5,74,0,2,3
TN6758,CCCSSCCC,12377,C6H14S2,150.3,2.7,50.6,31,0,2,5
TN6759,CCCCCCCCCCCCCCC,12391,C15H32,212.41,7.7,0,84,0,0,12
TN6760,CCCCCCCCCCCCCCCCCCCCO,12404,C20H42O,298.5,9.5,20.2,167,1,1,18
T9144,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCCC(=C)[C@@]3(O)C[C@H]12,12443311,C15H20O3,248.32,2.1,46.5,453,1,3,0
T22103,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c2c1,1261822,C28H25N5O4S,527.6,4.5,135,921,2,8,6
T7607,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,6481236,C10H14FN3O4,259.23,-1.4,108,427,3,5,2
TQ0124,CCS(=O)c1nc(-c2cccc(OCc3ccccc3)c2)cc(C(F)(F)F)n1,49868481,C20H17F3N2O2S,406.4,4,71.3,514,0,8,6
TQ0131,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@@]2(O)[C@H](O)[C@H](C(=O)N(C)C)[C@H]3c2ccccc2)cc1,156598966,C29H31NO7,505.6,2.8,97.7,810,2,7,6
TQ0132,CN1CCN([C@H]2CC[C@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1.Cl.Cl.Cl,76848881,C29H37Cl3N6O,592.0,,72.4,679,4,6,5
TQ0135,O=C(O)C(O)c1ccc(O)c(O)c1,85782,C8H8O5,184.15,-0.6,98,193,4,5,2
TQ0300,O[C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2[C@@H]1O,119054,C6H10O5,162.14,-2.7,93.5,154,4,5,0
TN1026,CN1CC[C@]23C(=O)C[C@H]4C(=CCO[C@H]5CC(=O)N(c6c(O)cccc62)[C@H]3[C@H]54)C1,101595,C22H24N2O4,380.4,-0.1,70.1,766,1,5,0
TN1092,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3N(C)CC2,197017,C18H19NO2,281.3,2.6,32.7,387,1,3,1
TN1132,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C4,124025,C30H24O12,576.5,2.4,210,986,9,12,2
TN1136,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C4,134715108,C30H24O12,576.5,2.4,210,986,9,12,2
TN1213,O=C1c2ccccc2C(=O)c2cc(CO)ccc21,87014,C15H10O3,238.24,2.7,54.4,363,1,3,1
TN1544,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,165675,C10H20O,156.26,3,20.2,120,1,1,1
TN2058,COc1cc(O)c2c(c1)O[C@H](c1ccc(OC)c(O)c1)CC2=O,14157910,C17H16O6,316.30,2.7,85.2,427,2,6,3
TN2082,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,73201,C16H14O4,270.28,3.1,55.8,350,1,4,2
T12154,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,122068,C18H18ClN3O,327.8,2.3,57.2,370,3,4,5
T19464,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,440004,C12H17N5O4,295.29,-0.2,117,374,3,8,3
T12398,O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,49766501,C28H22F2N4O4,516.5,4,99.8,953,3,6,8
T10005L,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O)OC(=O)CCCCCCCCCCCCCCC.[Na+],46891879,C35H68NaO8P,670.9,,122,709,1,8,36
T19282,CC(C)CCCOC(=O)c1ccccc1C(=O)OCCCC(C)C,8970,C20H30O4,334.4,6.3,52.6,340,0,4,12
T16698,CN(C)c1ccc2cc3ccc(N(C)C)cc3[o+]c2c1.[Cl-],7085,C17H19ClN2O,302.8,,15.5,480,0,3,1
T14022,CC(C)(C)n1nc(Cc2ccccc2O)c2c(N)ncnc21,59796535,C16H19N5O,297.35,2.3,89.9,385,2,5,3
T15976,O=C(CCOCCN1C(=O)C=CC1=O)ON1C(=O)CCC1=O,59992617,C13H14N2O7,310.26,-1.7,110,521,0,7,8
T14324,C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@H]2OC[C@@]3(C)C[C@H]4[C@H](C)CC[C@@H]1[C@]24OO3,163338268,C19H31NO6S,401.5,1.9,82.7,695,0,7,1
T14341,C[N+](C)(C)CCO.C[N+](C)(C)CCO.[S]=[Mo](=[S])([S-])[S-],18442052,C10H30MoN2O2S4,434.6,,107,65,4,6,4
T14377,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,24825740,C25H21F4N3O3,487.4,5.7,65.4,704,1,8,7
T14494,CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCC(Oc3ccccn3)CC2)C1,46200932,C22H24ClN5O,409.9,3.4,56.1,545,0,5,3
T14694,COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC,24786555,C20H20O7,372.4,3.6,87.4,499,1,7,6
T12710,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2.O=P(O)(O)O,49820554,C19H21F6N4O7P,562.4,,168,748,4,15,6
T13536,O=C(CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,25154249,C26H17ClF9N3O3,625.9,6.7,79.8,1040,2,13,6
T10356,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12.Cl.Cl,9820475,C16H24Cl3N3,364.7,,28.2,270,3,3,7
T10393,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12,132260161,C17H10F3N3O3S2,425.4,3.2,139,690,1,10,4
T14835,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,137434175,C25H32FN5O2,453.6,4.7,76.3,630,1,8,5
T15162,CCN(CC)C(=O)Cc1c(-c2ccc(OCCF)cc2)nn2c(C)cc(C)nc12,24895172,C22H27FN4O2,398.5,3.2,59.7,525,0,5,8
T15260,CCCCOc1cccc(CCNCC(=O)N(C)C)c1,25105689,C16H26N2O2,278.39,2.5,41.6,269,1,3,9
T12850,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,10297982,C23H19F3N4O3,456.4,3,98.6,702,3,9,6
T8428,Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1[C@@H]1NCCc2ccc(Cl)cc21,118628567,C25H28ClN5O5S2,578.1,3.5,193,942,4,11,8
T11265,Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,6918218,C17H19NO8S,397.4,0.9,137,775,1,9,6
T17022,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,86102,C16H22ClN3O,307.82,3.7,50.9,326,1,3,6
T10199,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,478573,C15H7N3O4,293.23,1.9,95.6,582,0,5,0
T19382,Nc1nc(=O)[nH]c2nc[nH]c12,76900,C5H5N5O,151.13,-1.7,91.9,313,3,2,0
T15775,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,76959255,C20H14Cl3F6N3O3S,596.8,6.6,108,868,2,11,6
T16087,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,60923,C34H35ClN2O3S,587.2,8.2,89.7,873,1,5,10
T16162,COc1cc(N(C)CCN(C)C)c(N)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,78358313,C25H31N7O,445.6,3.3,84.5,607,2,7,8
T16223,CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,114880,C24H46O11,510.6,1.4,179,554,7,11,16
T20812,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,71482,C9H10ClN2O5PS,324.68,1,103,393,0,7,5
T15798,Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,56962369,C23H29N7O3,451.5,2,129,698,3,7,6
T15821,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1,135449333,C23H27N3O4,409.5,3.6,91.2,632,2,5,9
T16710,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,16122663,C18H26FN3O6,399.4,1.3,121,707,1,7,8
T11845,Cc1cc(C)c(-c2ccc(NC(=O)[C@H](Cc3ccc(C(=O)NCCS(=O)(=O)O)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)c(C)c1,44625560,C43H46N2O5S,702.9,8.9,121,1200,3,5,12
T12718L,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,89741565,C24H28N6O,416.5,1.6,66.1,865,0,5,3
T16910,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,5252,C11H9FN2O3,236.20,0.7,67.4,376,2,4,0
T13383,Fc1cc(F)c2c(c1)C[C@@H](n1c(CCNCc3ccccc3)c[nH]c1=S)CO2,25052630,C21H21F2N3OS,401.5,3.2,68.6,584,2,5,6
T17023,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O,158795,C14H19N5O5,337.33,-0.3,135,446,4,9,4
T11399,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,121410806,C27H31F5N4O,522.6,4.8,54.5,746,3,9,9
T13395L,O=C(NNC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O)[C@@H]1CCCNC1,77846445,C13H21N5O7S,391.40,-4.2,166,693,4,8,4
T21065,C=C1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC1[C@]24OO3,163338269,C15H20O5,280.32,2.7,54,489,0,5,0
T21351,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,547450,C34H46ClN3O10,692.2,2,156,1300,2,10,6
T22678,O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1,16760376,C19H12N2O8,396.3,4.2,147,544,1,8,5
T23312,Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1,3277600,C14H14N4OS,286.35,2.4,87.2,367,2,3,2
T23348,O=C(CCCCN1CCOCC1)Nc1ccc(-c2cccnc2)cc1,45484303,C20H25N3O2,339.4,2,54.5,390,1,4,7
T20168,O=C([O-])CC([S-])C(=O)[O-].[Au+].[Na+].[Na+],6093241,C4H3AuNa2O4S,390.08,,81.3,122,0,5,1
TN6464,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,46944556,C21H22O10,434.4,-0.1,177,638,7,10,3
T28167,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,9891901,C28H29Cl2N3O,494.5,6.4,35.6,670,1,3,7
T28454,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,31508,C18H18N2O,278.3,3,32.7,423,0,1,2
T29017,COc1cccc(C=CC(=O)C=Cc2cccc(OC)c2OC)c1OC,1125825,C21H22O5,354.4,4,54,445,0,5,8
T21506,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,25025298,C25H22ClF3N6O3,546.9,2.1,142,790,3,11,8
T21790,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C.Cl,56972163,C17H20ClN3O3S,381.9,,83.8,534,2,6,4
T5555,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,71678098,C26H24Cl2N6O4,555.4,3.6,103,987,0,7,6
TN6747,OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,65080,C12H16O6,256.25,-0.9,99.4,255,4,6,3
TN6748,COc1cccc(C=O)c1O,8991,C8H8O3,152.15,1.4,46.5,135,1,3,2
T8943,CC(Cc1cccc(C(F)(F)F)c1)C(=O)Nc1cccc(S(=O)(=O)NCCN)c1.Cl,91645306,C19H23ClF3N3O3S,465.9,,110,637,4,8,8
T9189,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1.Cl,117823351,C25H31ClN2O4,459.0,,74.8,594,3,5,7
T9164,C[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,121318866,C24H24ClFN2O,410.9,6.2,42,545,1,3,4
TN6746,CC1=CC[C@@](O)(C(C)C)CC1,5325830,C10H18O,154.25,2.2,20.2,170,1,1,1
T9168,CC(C)(CN1C(=O)C(Cl)=C(Cl)C1=O)CN1C(=O)C(Cl)=C(Cl)C1=O,357621,C13H10Cl4N2O4,400.0,3.3,74.8,605,0,4,4
T9173,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OC)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2.CS(=O)(=O)O.O,131801109,C39H42N6O11S,802.9,,203,1310,3,15,11
T9119,NC(=O)c1cccc(-c2ccc(S(=O)(=O)Nc3ccc4c(c3)N(C(=O)C3CC3)CCC4)cc2)c1,154934526,C26H25N3O4S,475.6,3.2,118,860,2,5,6
T9128,CNCC(C)CN1c2ccccc2CCc2ccccc21,160632,C19H24N2,280.4,5.3,15.3,293,1,2,4
T9172,CN1CCC2(CC1)NCC(=O)N2Cc1ccccc1.Cl.Cl,155068887,C15H23Cl2N3O,332.3,,35.6,330,3,3,2
T9167,COc1cccc(OC)c1S(=O)(=O)Nc1noc2cc(Cn3cccn3)cc(OC)c12,155411202,C20H20N4O6S,444.5,2.4,126,680,1,9,8
T9165,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,155586901,C22H26N6O2,406.5,1.1,90.5,660,2,6,5
TN6749,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,6181,C9H9I2NO3,432.98,-0.5,83.6,227,3,4,3
T21977,Cc1ccc(OS(=O)(=O)O)cc1,4615423,C7H8O4S,188.20,1.3,72,220,1,4,2
T9157,Fc1ccc(Nc2nc(-c3ccccc3)cs2)cc1,623055,C15H11FN2S,270.3,4.6,53.2,275,1,4,3
TN6750,CC(C)(C)C1=CC(=O)C=CC1=O,19211,C10H12O2,164.20,2,34.1,287,0,2,1
T9169,C[n+]1ccc(-c2ccccc2)cc1.[I-],10924457,C12H12IN,297.13,,3.9,141,0,1,1
TD0081,NCCNc1cccc2c(S(=O)(=O)O)cccc12,92329,C12H14N2O3S,266.32,-1.3,101,366,3,5,4
TN6751,CCCCCCCCCCCCCCCCCCCCCCCCCCO,68171,C26H54O,382.7,12.7,20.2,238,1,1,24
T22027,Cc1ccc(S(=O)(=O)NC2c3ccccc3Oc3ccccc32)cc1,233085,C20H17NO3S,351.4,4,63.8,528,1,4,3
TN6752,CS(C)(=O)=O,6213,C2H6O2S,94.14,-0.4,42.5,85,0,2,0
TN6738,C[C@@H]1[C@@]23CC[C@H]4[C@@](C)(CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)O)CC[C@]6(C)CC[C@]45C)[C@@H]2C[C@@H](O)[C@]1(O)OC3,20056194,C30H48O5,488.7,6.3,87,951,3,5,1
TQ0122L,CO[C@H]1CC[C@H](N(c2cc(C3=CCCCC3)sc2C(=O)O)C(=O)[C@H]2CC[C@H](C)CC2)CC1,11963194,C26H37NO4S,459.6,6.1,95.1,694,1,5,6
